dataset,aggregate_type,emd,delta
Hospital,AggregateType.AVG,0.5,0.002541479178179339
Hospital,AggregateType.AVG,0.5,0.5194938532959157
Hospital,AggregateType.AVG,0.5,0.11462326752458553
Hospital,AggregateType.AVG,0.5,0.2801299996057702
Hospital,AggregateType.AVG,0.5,0.07414064239315066
Hospital,AggregateType.AVG,0.5,0.05228376027923393
Hospital,AggregateType.AVG,0.5,0.014039230519550467
Hospital,AggregateType.AVG,0.5,0.053497366795463124
Hospital,AggregateType.AVG,0.5,0.0002686483534710169
Hospital,AggregateType.AVG,0.5,0.005082925525150945
Hospital,AggregateType.AVG,0.5,0.0017183453930618544
Hospital,AggregateType.AVG,0.5,0.0007877470464275401
Hospital,AggregateType.AVG,0.5,0.0010523693980669304
Hospital,AggregateType.AVG,0.5,0.0006176461373906207
Hospital,AggregateType.AVG,0.5,0.008559586831813753
Hospital,AggregateType.AVG,0.5,0.0008962960203980632
Hospital,AggregateType.AVG,0.5,0.003327422825278067
Hospital,AggregateType.AVG,0.5,0.016213966910034423
Hospital,AggregateType.AVG,0.5,0.0007626977961300693
Hospital,AggregateType.AVG,0.5,0.02037403942970864
Hospital,AggregateType.AVG,0.5,0.06052029240363208
Hospital,AggregateType.AVG,0.5,0.003189165216917908
Hospital,AggregateType.AVG,0.5,0.007379946442377589
Hospital,AggregateType.AVG,0.5,0.012513396220006034
Hospital,AggregateType.AVG,0.5,0.012513396220006034
Hospital,AggregateType.AVG,0.5,0.008107516341804405
Hospital,AggregateType.AVG,0.5,0.021719084811310737
Hospital,AggregateType.AVG,0.5,0.007726641845832499
Hospital,AggregateType.AVG,0.5,0.0030217560166249918
Hospital,AggregateType.AVG,0.5,0.0013904490393076624
Hospital,AggregateType.AVG,0.5,0.0009299614011363551
Hospital,AggregateType.AVG,0.5,0.0017725809710428817
Hospital,AggregateType.AVG,0.5,0.0016045875378651654
Hospital,AggregateType.AVG,0.5,0.0022034271450421332
Hospital,AggregateType.AVG,0.5,0.00843417763207944
