dataset,aggregate_type,delta,edge,APE_freq
Sepsis,AggregateType.AVG,0.5,"('ER Registration', 'Leucocytes')",0.03747620289154662
Sepsis,AggregateType.AVG,0.5,"('Leucocytes', 'CRP')",0.00026264986814711485
Sepsis,AggregateType.AVG,0.5,"('CRP', 'LacticAcid')",9.840923896739557e-05
Sepsis,AggregateType.AVG,0.5,"('LacticAcid', 'ER Triage')",0.014768542080962328
Sepsis,AggregateType.AVG,0.5,"('ER Triage', 'ER Sepsis Triage')",0.0001671974145576254
Sepsis,AggregateType.AVG,0.5,"('ER Sepsis Triage', 'IV Liquid')",0.0023699684730475287
Sepsis,AggregateType.AVG,0.5,"('IV Liquid', 'IV Antibiotics')",0.0005615493944585019
Sepsis,AggregateType.AVG,0.5,"('IV Antibiotics', 'Admission NC')",0.001876557714275789
Sepsis,AggregateType.AVG,0.5,"('Admission NC', 'CRP')",0.00052479603438506
Sepsis,AggregateType.AVG,0.5,"('CRP', 'Leucocytes')",0.00022114530301000127
Sepsis,AggregateType.AVG,0.5,"('Leucocytes', 'Leucocytes')",0.0006759038262806107
Sepsis,AggregateType.AVG,0.5,"('CRP', 'CRP')",0.0017433713155779237
Sepsis,AggregateType.AVG,0.5,"('Leucocytes', 'Release A')",0.002416573191985031
Sepsis,AggregateType.AVG,0.5,"('ER Registration', 'ER Triage')",0.0001013193242929929
Sepsis,AggregateType.AVG,0.5,"('ER Triage', 'CRP')",0.01560602622716741
Sepsis,AggregateType.AVG,0.5,"('LacticAcid', 'Leucocytes')",9.446174008813469e-05
Sepsis,AggregateType.AVG,0.5,"('Leucocytes', 'ER Sepsis Triage')",0.018460276974278617
Sepsis,AggregateType.AVG,0.5,"('CRP', 'Release A')",0.0030615103426317415
Sepsis,AggregateType.AVG,0.5,"('ER Sepsis Triage', 'Leucocytes')",0.003828219604239491
Sepsis,AggregateType.AVG,0.5,"('CRP', 'IV Liquid')",0.002625167741235792
Sepsis,AggregateType.AVG,0.5,"('Admission NC', 'Admission NC')",0.007911626554972762
Sepsis,AggregateType.AVG,0.5,"('Admission NC', 'Leucocytes')",0.0007624253968304749
Sepsis,AggregateType.AVG,0.5,"('ER Sepsis Triage', 'CRP')",0.0016318564828035065
Sepsis,AggregateType.AVG,0.5,"('Leucocytes', 'IV Liquid')",0.0019590575157793335
Sepsis,AggregateType.AVG,0.5,"('Release A', 'Return ER')",0.00332868564295552
Sepsis,AggregateType.AVG,0.5,"('IV Liquid', 'CRP')",0.023465881405239423
