dataset,aggregate_type,emd,delta
Hospital,AggregateType.AVG,0.9,0.0014119349784640228
Hospital,AggregateType.AVG,0.9,0.3093292205944329
Hospital,AggregateType.AVG,0.9,0.06387361907098639
Hospital,AggregateType.AVG,0.9,0.15855271844915592
Hospital,AggregateType.AVG,0.9,0.04124155980751819
Hospital,AggregateType.AVG,0.9,0.02906485562033327
Hospital,AggregateType.AVG,0.9,0.0077999268180453845
Hospital,AggregateType.AVG,0.9,0.029740388386266296
Hospital,AggregateType.AVG,0.9,0.00014924908774401378
Hospital,AggregateType.AVG,0.9,0.0028238643273839556
Hospital,AggregateType.AVG,0.9,0.0009546369790716763
Hospital,AggregateType.AVG,0.9,0.0004376373106002026
Hospital,AggregateType.AVG,0.9,0.0005846498148082698
Hospital,AggregateType.AVG,0.9,0.00034313677316149665
Hospital,AggregateType.AVG,0.9,0.0047554063116232986
Hospital,AggregateType.AVG,0.9,0.0004979423257402594
Hospital,AggregateType.AVG,0.9,0.0018485729529358421
Hospital,AggregateType.AVG,0.9,0.009008305191921894
Hospital,AggregateType.AVG,0.9,0.0004237210546524538
Hospital,AggregateType.AVG,0.9,0.011319993789647128
Hospital,AggregateType.AVG,0.9,0.033650814308322764
Hospital,AggregateType.AVG,0.9,0.0017717626066566124
Hospital,AggregateType.AVG,0.9,0.004100021706993939
Hospital,AggregateType.AVG,0.9,0.006952137669588011
Hospital,AggregateType.AVG,0.9,0.006952137669588011
Hospital,AggregateType.AVG,0.9,0.00450424397717184
Hospital,AggregateType.AVG,0.9,0.012067470221318087
Hospital,AggregateType.AVG,0.9,0.004292637863309218
Hospital,AggregateType.AVG,0.9,0.001678756875127645
Hospital,AggregateType.AVG,0.9,0.0007724720326757301
Hospital,AggregateType.AVG,0.9,0.0005166453258219947
Hospital,AggregateType.AVG,0.9,0.0009847679191982968
Hospital,AggregateType.AVG,0.9,0.0008914380499684074
Hospital,AggregateType.AVG,0.9,0.0012241275613297815
Hospital,AggregateType.AVG,0.9,0.004685731056134781
Hospital,AggregateType.AVG,0.9,0.00136960721701479
Hospital,AggregateType.AVG,0.9,0.21002961058833555
Hospital,AggregateType.AVG,0.9,0.4023122473795101
Hospital,AggregateType.AVG,0.9,0.004426316907504419
Hospital,AggregateType.AVG,0.9,0.0006301545671079786
Hospital,AggregateType.AVG,0.9,0.00029700810377004147
Hospital,AggregateType.AVG,0.9,0.07094803839680001
Hospital,AggregateType.AVG,0.9,0.045654452800693995
Hospital,AggregateType.AVG,0.9,0.00234717723189511
Hospital,AggregateType.AVG,0.9,0.00969071133286035
Hospital,AggregateType.AVG,0.9,0.022051837243131214
Hospital,AggregateType.AVG,0.9,0.02507736746311717
Hospital,AggregateType.AVG,0.9,0.005788233729921648
Hospital,AggregateType.AVG,0.9,0.008306392985232471
Hospital,AggregateType.AVG,0.9,0.011123140714890548
Hospital,AggregateType.AVG,0.9,0.05112394747223844
Hospital,AggregateType.AVG,0.9,0.07978095329132047
Hospital,AggregateType.AVG,0.9,0.0010554566547377462
Hospital,AggregateType.AVG,0.9,0.0025131851617553307
Hospital,AggregateType.AVG,0.9,0.0021249369022937037
Hospital,AggregateType.AVG,0.9,0.0033312739806279855
Hospital,AggregateType.AVG,0.9,0.5646318840142971
Hospital,AggregateType.AVG,0.9,0.3093292205944329
Hospital,AggregateType.AVG,0.9,0.0017170640045351714
Hospital,AggregateType.AVG,0.9,0.5646318840142971
Hospital,AggregateType.AVG,0.9,0.12722816767446765
Hospital,AggregateType.AVG,0.9,0.8562753417803016
Hospital,AggregateType.AVG,0.9,0.000834451170021455
Hospital,AggregateType.AVG,0.9,0.004809037891342353
Hospital,AggregateType.AVG,0.9,0.0014213478656849117
Hospital,AggregateType.AVG,0.9,0.0014454384742008848
