dataset,aggregate_type,emd,delta
BPIC15,AggregateType.AVG,0.2,0.008246894310428783
BPIC15,AggregateType.AVG,0.2,0.014683798428991918
BPIC15,AggregateType.AVG,0.2,0.01603334103388588
BPIC15,AggregateType.AVG,0.2,0.007907064234350392
BPIC15,AggregateType.AVG,0.2,0.016078119194771347
BPIC15,AggregateType.AVG,0.2,0.06052029240363208
BPIC15,AggregateType.AVG,0.2,0.05045241366313861
BPIC15,AggregateType.AVG,0.2,0.07660247380480673
BPIC15,AggregateType.AVG,0.2,0.06924398448769074
BPIC15,AggregateType.AVG,0.2,0.0660698491369968
BPIC15,AggregateType.AVG,0.2,0.08205030673691682
BPIC15,AggregateType.AVG,0.2,0.018809750904152635
BPIC15,AggregateType.AVG,0.2,0.08699863942383901
BPIC15,AggregateType.AVG,0.2,0.030609917080501425
BPIC15,AggregateType.AVG,0.2,0.028210467412379564
BPIC15,AggregateType.AVG,0.2,0.0074084394034841135
BPIC15,AggregateType.AVG,0.2,0.01598881157678255
BPIC15,AggregateType.AVG,0.2,0.00726813304026303
BPIC15,AggregateType.AVG,0.2,0.009873543169479566
BPIC15,AggregateType.AVG,0.2,0.015598904616542085
BPIC15,AggregateType.AVG,0.2,0.016979084113333473
BPIC15,AggregateType.AVG,0.2,0.019058826737109805
BPIC15,AggregateType.AVG,0.2,0.02569283863223487
BPIC15,AggregateType.AVG,0.2,0.2940297855355588
BPIC15,AggregateType.AVG,0.2,0.9578200457656272
BPIC15,AggregateType.AVG,0.2,0.14292623481676284
BPIC15,AggregateType.AVG,0.2,0.38947067562592697
BPIC15,AggregateType.AVG,0.2,0.13307719333002438
BPIC15,AggregateType.AVG,0.2,0.17269022739890405
BPIC15,AggregateType.AVG,0.2,0.2674517905278696
BPIC15,AggregateType.AVG,0.2,0.2801299996057702
BPIC15,AggregateType.AVG,0.2,0.2353565323384582
BPIC15,AggregateType.AVG,0.2,0.2801299996057702
BPIC15,AggregateType.AVG,0.2,0.3450192866699701
BPIC15,AggregateType.AVG,0.2,0.015028797160272788
BPIC15,AggregateType.AVG,0.2,0.08323398106207383
BPIC15,AggregateType.AVG,0.2,0.2558450974545741
BPIC15,AggregateType.AVG,0.2,0.4802543249647553
BPIC15,AggregateType.AVG,0.2,0.32624077037759264
BPIC15,AggregateType.AVG,0.2,0.32624077037759264
BPIC15,AggregateType.AVG,0.2,0.177973831920971
BPIC15,AggregateType.AVG,0.2,0.07273792734049167
BPIC15,AggregateType.AVG,0.2,0.38947067562592697
BPIC15,AggregateType.AVG,0.2,0.07660247380480673
BPIC15,AggregateType.AVG,0.2,0.15433682947503297
BPIC15,AggregateType.AVG,0.2,0.999980000199998
BPIC15,AggregateType.AVG,0.2,0.6763478930139705
BPIC15,AggregateType.AVG,0.2,0.07008567199701579
BPIC15,AggregateType.AVG,0.2,0.061162526890222106
BPIC15,AggregateType.AVG,0.2,0.07869261227451585
BPIC15,AggregateType.AVG,0.2,0.05989138924130231
BPIC15,AggregateType.AVG,0.2,0.03384860948736453
BPIC15,AggregateType.AVG,0.2,0.045295462770220625
BPIC15,AggregateType.AVG,0.2,0.2674517905278696
BPIC15,AggregateType.AVG,0.2,0.6166353450989173
BPIC15,AggregateType.AVG,0.2,0.08089975348910054
BPIC15,AggregateType.AVG,0.2,0.12186915896488197
BPIC15,AggregateType.AVG,0.2,0.08089975348910054
BPIC15,AggregateType.AVG,0.2,0.04199326587637494
BPIC15,AggregateType.AVG,0.2,0.10619919041699251
BPIC15,AggregateType.AVG,0.2,0.4159666569454266
BPIC15,AggregateType.AVG,0.2,0.9936953816334796
BPIC15,AggregateType.AVG,0.2,0.8935195695959551
BPIC15,AggregateType.AVG,0.2,0.020629555665720233
BPIC15,AggregateType.AVG,0.2,0.0405162779994876
BPIC15,AggregateType.AVG,0.2,0.4159666569454266
BPIC15,AggregateType.AVG,0.2,0.9936953816334796
BPIC15,AggregateType.AVG,0.2,0.16770832242219247
BPIC15,AggregateType.AVG,0.2,0.6166353450989173
BPIC15,AggregateType.AVG,0.2,0.8181818181818181
BPIC15,AggregateType.AVG,0.2,0.9578200457656272
BPIC15,AggregateType.AVG,0.2,0.36597197389438274
BPIC15,AggregateType.AVG,0.2,0.24518277745967085
BPIC15,AggregateType.AVG,0.2,0.4159666569454266
BPIC15,AggregateType.AVG,0.2,0.14292623481676284
BPIC15,AggregateType.AVG,0.2,0.7440137844466425
BPIC15,AggregateType.AVG,0.2,0.4159666569454266
BPIC15,AggregateType.AVG,0.2,0.4802543249647553
BPIC15,AggregateType.AVG,0.2,0.2801299996057702
BPIC15,AggregateType.AVG,0.2,0.2353565323384582
BPIC15,AggregateType.AVG,0.2,0.9578200457656272
BPIC15,AggregateType.AVG,0.2,0.14653897345701639
BPIC15,AggregateType.AVG,0.2,0.07763350578053105
BPIC15,AggregateType.AVG,0.2,0.09725874722708558
BPIC15,AggregateType.AVG,0.2,0.05750112778453724
BPIC15,AggregateType.AVG,0.2,0.06458931359685872
BPIC15,AggregateType.AVG,0.2,0.08570656857892729
BPIC15,AggregateType.AVG,0.2,0.13307719333002438
BPIC15,AggregateType.AVG,0.2,0.09892475328026697
BPIC15,AggregateType.AVG,0.2,0.1959320941592782
BPIC15,AggregateType.AVG,0.2,0.07183185389020458
BPIC15,AggregateType.AVG,0.2,0.055294146698917086
BPIC15,AggregateType.AVG,0.2,0.6166353450989173
BPIC15,AggregateType.AVG,0.2,0.9578200457656272
BPIC15,AggregateType.AVG,0.2,0.177973831920971
BPIC15,AggregateType.AVG,0.2,0.2558450974545741
BPIC15,AggregateType.AVG,0.2,0.13008734588901147
BPIC15,AggregateType.AVG,0.2,0.1959320941592782
BPIC15,AggregateType.AVG,0.2,0.2674517905278696
BPIC15,AggregateType.AVG,0.2,0.2940297855355588
BPIC15,AggregateType.AVG,0.2,0.5194938532959157
BPIC15,AggregateType.AVG,0.2,0.11935465589739873
BPIC15,AggregateType.AVG,0.2,0.18358705303456535
BPIC15,AggregateType.AVG,0.2,0.2027396126664192
BPIC15,AggregateType.AVG,0.2,0.12449132098301581
BPIC15,AggregateType.AVG,0.2,0.07763350578053105
BPIC15,AggregateType.AVG,0.2,0.13620681781892996
BPIC15,AggregateType.AVG,0.2,0.11025120665538204
BPIC15,AggregateType.AVG,0.2,0.08205030673691682
BPIC15,AggregateType.AVG,0.2,0.061162526890222106
BPIC15,AggregateType.AVG,0.2,0.06761974511476924
BPIC15,AggregateType.AVG,0.2,0.06924398448769074
BPIC15,AggregateType.AVG,0.2,0.6763478930139705
BPIC15,AggregateType.AVG,0.2,0.11239491766099098
BPIC15,AggregateType.AVG,0.2,0.051813582720007856
BPIC15,AggregateType.AVG,0.2,0.09408910791007451
BPIC15,AggregateType.AVG,0.2,0.11239491766099098
BPIC15,AggregateType.AVG,0.2,0.8935195695959551
BPIC15,AggregateType.AVG,0.2,0.5646318840142971
BPIC15,AggregateType.AVG,0.2,0.5646318840142971
BPIC15,AggregateType.AVG,0.2,0.9578200457656272
BPIC15,AggregateType.AVG,0.2,0.32624077037759264
BPIC15,AggregateType.AVG,0.2,0.2940297855355588
BPIC15,AggregateType.AVG,0.2,0.24518277745967085
BPIC15,AggregateType.AVG,0.2,0.1006486316649278
BPIC15,AggregateType.AVG,0.2,0.06842224204700542
BPIC15,AggregateType.AVG,0.2,0.05045241366313861
BPIC15,AggregateType.AVG,0.2,0.9936953816334796
BPIC15,AggregateType.AVG,0.2,0.8935195695959551
BPIC15,AggregateType.AVG,0.2,0.38947067562592697
BPIC15,AggregateType.AVG,0.2,0.07763350578053105
BPIC15,AggregateType.AVG,0.2,0.05045241366313861
BPIC15,AggregateType.AVG,0.2,0.07273792734049167
BPIC15,AggregateType.AVG,0.2,0.07183185389020458
BPIC15,AggregateType.AVG,0.2,0.09892475328026697
BPIC15,AggregateType.AVG,0.2,0.013111919883783473
BPIC15,AggregateType.AVG,0.2,0.6166353450989173
BPIC15,AggregateType.AVG,0.2,0.999980000199998
BPIC15,AggregateType.AVG,0.2,0.2353565323384582
BPIC15,AggregateType.AVG,0.2,0.5646318840142971
BPIC15,AggregateType.AVG,0.2,0.13948618764236326
