dataset,aggregate_type,emd,delta
Sepsis,AggregateType.AVG,0.05,0.7992271252093187
Sepsis,AggregateType.AVG,0.05,0.01294969840724164
Sepsis,AggregateType.AVG,0.05,0.03659073284788678
Sepsis,AggregateType.AVG,0.05,0.9281272497197648
Sepsis,AggregateType.AVG,0.05,0.025437440527862842
Sepsis,AggregateType.AVG,0.05,0.08061712836083468
Sepsis,AggregateType.AVG,0.05,0.04592744930677294
Sepsis,AggregateType.AVG,0.05,0.04705285894953371
Sepsis,AggregateType.AVG,0.05,0.06231981312198646
Sepsis,AggregateType.AVG,0.05,0.015933496349720126
Sepsis,AggregateType.AVG,0.05,0.05023246906220088
Sepsis,AggregateType.AVG,0.05,0.07250927653816168
Sepsis,AggregateType.AVG,0.05,0.10198135057118111
Sepsis,AggregateType.AVG,0.05,0.023709099734041308
Sepsis,AggregateType.AVG,0.05,0.4460075059025151
Sepsis,AggregateType.AVG,0.05,0.04073117128982346
Sepsis,AggregateType.AVG,0.05,0.5646318840142971
Sepsis,AggregateType.AVG,0.05,0.07138721538679335
Sepsis,AggregateType.AVG,0.05,0.0853895106973426
Sepsis,AggregateType.AVG,0.05,0.20451495841193565
Sepsis,AggregateType.AVG,0.05,0.1308222155491904
Sepsis,AggregateType.AVG,0.05,0.0563760690311538
Sepsis,AggregateType.AVG,0.05,0.11935465589739873
Sepsis,AggregateType.AVG,0.05,0.22198557644073288
Sepsis,AggregateType.AVG,0.05,0.08323398106207383
Sepsis,AggregateType.AVG,0.05,0.46255900779676223
Sepsis,AggregateType.AVG,0.05,0.05288360831330545
Sepsis,AggregateType.AVG,0.05,0.2530955072700803
Sepsis,AggregateType.AVG,0.05,0.355202294740631
Sepsis,AggregateType.AVG,0.05,0.4159666569454266
Sepsis,AggregateType.AVG,0.05,0.1943001133091934
Sepsis,AggregateType.AVG,0.05,0.6763478930139705
Sepsis,AggregateType.AVG,0.05,0.05693304688391807
Sepsis,AggregateType.AVG,0.05,0.14936976617821948
Sepsis,AggregateType.AVG,0.05,0.8562753417803016
Sepsis,AggregateType.AVG,0.05,0.999980000199998
Sepsis,AggregateType.AVG,0.05,0.12251434201066917
Sepsis,AggregateType.AVG,0.05,0.8751023168773954
Sepsis,AggregateType.AVG,0.05,0.2940297855355588
Sepsis,AggregateType.AVG,0.05,0.409033533291412
Sepsis,AggregateType.AVG,0.05,0.22198557644073288
Sepsis,AggregateType.AVG,0.05,0.18358705303456535
Sepsis,AggregateType.AVG,0.05,0.15433682947503297
Sepsis,AggregateType.AVG,0.05,0.3053621820717891
Sepsis,AggregateType.AVG,0.05,0.7804925557983173
Sepsis,AggregateType.AVG,0.05,0.4460075059025151
Sepsis,AggregateType.AVG,0.05,0.8181818181818181
Sepsis,AggregateType.AVG,0.05,0.5091681356647884
Sepsis,AggregateType.AVG,0.05,0.8372446021128078
Sepsis,AggregateType.AVG,0.05,0.3957940681448965
Sepsis,AggregateType.AVG,0.05,0.2768522217381408
Sepsis,AggregateType.AVG,0.05,0.46255900779676223
Sepsis,AggregateType.AVG,0.05,0.2705154532625395
Sepsis,AggregateType.AVG,0.05,0.5646318840142971
Sepsis,AggregateType.AVG,0.05,0.4159666569454266
Sepsis,AggregateType.AVG,0.05,0.49919587066863585
Sepsis,AggregateType.AVG,0.05,0.8751023168773954
Sepsis,AggregateType.AVG,0.05,0.9437429074773
