dataset,aggregate_type,emd,delta
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0014977356845223277
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.002389127291959836
Hospital,AggregateType.AVG,0.3,0.0008286188949330753
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0015913652156633873
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.005342744915744935
Hospital,AggregateType.AVG,0.3,0.29138333220272755
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.00010169991787627641
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0001032732172643316
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.005702933643199903
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0017813171490151936
Hospital,AggregateType.AVG,0.3,0.0003208618278180376
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.004891460588185065
Hospital,AggregateType.AVG,0.3,0.0018828898661566451
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0007944002551383555
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.010395587855723622
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0034588508715121466
Hospital,AggregateType.AVG,0.3,0.0042660683624563545
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0019750006508214013
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0014501218616647105
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0010645703626017966
Hospital,AggregateType.AVG,0.3,0.0020678697062008755
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.00022666493644051683
Hospital,AggregateType.AVG,0.3,0.0010595154864092293
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.001243684998606609
Hospital,AggregateType.AVG,0.3,0.00011700448874617892
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.0
Hospital,AggregateType.AVG,0.3,0.005194323461245015
Hospital,AggregateType.AVG,0.3,0.0029218519844150526
