dataset,aggregate_type,delta,edge,APE_time
Sepsis,AggregateType.AVG,0.4,"('ER Registration', 'Leucocytes')",0.02175383291931976
Sepsis,AggregateType.AVG,0.4,"('Leucocytes', 'CRP')",0.245040065186519
Sepsis,AggregateType.AVG,0.4,"('CRP', 'LacticAcid')",0.062606282912846
Sepsis,AggregateType.AVG,0.4,"('LacticAcid', 'ER Triage')",0.017560210237138076
Sepsis,AggregateType.AVG,0.4,"('ER Triage', 'ER Sepsis Triage')",0.6071489546704586
Sepsis,AggregateType.AVG,0.4,"('ER Sepsis Triage', 'IV Liquid')",0.024577917656525845
Sepsis,AggregateType.AVG,0.4,"('IV Liquid', 'IV Antibiotics')",0.05989364565913796
Sepsis,AggregateType.AVG,0.4,"('IV Antibiotics', 'Admission NC')",0.12350300629639832
Sepsis,AggregateType.AVG,0.4,"('Admission NC', 'CRP')",0.009732190383203887
Sepsis,AggregateType.AVG,0.4,"('CRP', 'Leucocytes')",0.019112575546725345
Sepsis,AggregateType.AVG,0.4,"('Leucocytes', 'Leucocytes')",0.007315046621498951
Sepsis,AggregateType.AVG,0.4,"('CRP', 'CRP')",0.002128197436798498
Sepsis,AggregateType.AVG,0.4,"('Leucocytes', 'Release A')",0.006947549669045563
Sepsis,AggregateType.AVG,0.4,"('ER Registration', 'ER Triage')",0.034891087801291694
Sepsis,AggregateType.AVG,0.4,"('ER Triage', 'CRP')",0.013417736860311625
Sepsis,AggregateType.AVG,0.4,"('LacticAcid', 'Leucocytes')",0.1859605416396796
Sepsis,AggregateType.AVG,0.4,"('Leucocytes', 'ER Sepsis Triage')",0.0655739693192784
Sepsis,AggregateType.AVG,0.4,"('CRP', 'Release A')",0.02665063667564458
Sepsis,AggregateType.AVG,0.4,"('ER Sepsis Triage', 'Leucocytes')",0.10136499063696662
Sepsis,AggregateType.AVG,0.4,"('CRP', 'IV Liquid')",0.02704528890306809
Sepsis,AggregateType.AVG,0.4,"('Admission NC', 'Admission NC')",0.011963711674300744
Sepsis,AggregateType.AVG,0.4,"('Admission NC', 'Leucocytes')",0.012306683305866423
Sepsis,AggregateType.AVG,0.4,"('ER Sepsis Triage', 'CRP')",0.045650306694454225
Sepsis,AggregateType.AVG,0.4,"('Leucocytes', 'IV Liquid')",0.0063181840712229174
Sepsis,AggregateType.AVG,0.4,"('Release A', 'Return ER')",0.009843398432807524
Sepsis,AggregateType.AVG,0.4,"('IV Liquid', 'CRP')",0.169551977849586
Sepsis,AggregateType.AVG,0.4,"('Leucocytes', 'LacticAcid')",0.09312407832634988
Sepsis,AggregateType.AVG,0.4,"('LacticAcid', 'IV Antibiotics')",0.01040025968919614
Sepsis,AggregateType.AVG,0.4,"('IV Antibiotics', 'IV Liquid')",0.1376768701252439
Sepsis,AggregateType.AVG,0.4,"('IV Liquid', 'Admission NC')",0.01292961582678409
Sepsis,AggregateType.AVG,0.4,"('Admission NC', 'Release A')",0.05173429928303487
Sepsis,AggregateType.AVG,0.4,"('IV Antibiotics', 'LacticAcid')",0.1465299501635048
Sepsis,AggregateType.AVG,0.4,"('LacticAcid', 'CRP')",0.008274271885055246
Sepsis,AggregateType.AVG,0.4,"('Leucocytes', 'Admission NC')",0.021342089397549953
Sepsis,AggregateType.AVG,0.4,"('Leucocytes', 'Admission IC')",0.0026617273501861787
Sepsis,AggregateType.AVG,0.4,"('Admission IC', 'Admission NC')",0.010000906094906345
Sepsis,AggregateType.AVG,0.4,"('CRP', 'Admission NC')",0.16557496248803588
Sepsis,AggregateType.AVG,0.4,"('Admission NC', 'Release B')",0.011151719978801364
Sepsis,AggregateType.AVG,0.4,"('ER Sepsis Triage', 'IV Antibiotics')",0.00881006884608355
Sepsis,AggregateType.AVG,0.4,"('IV Antibiotics', 'Leucocytes')",0.024203901727608085
Sepsis,AggregateType.AVG,0.4,"('LacticAcid', 'Admission NC')",0.01940804292270521
Sepsis,AggregateType.AVG,0.4,"('LacticAcid', 'IV Liquid')",0.043755860015660064
Sepsis,AggregateType.AVG,0.4,"('ER Sepsis Triage', 'LacticAcid')",0.012282209243475452
