dataset,aggregate_type,delta,edge,APE_time
Sepsis,AggregateType.AVG,0.5,"('ER Registration', 'Leucocytes')",0.0005883601190260092
Sepsis,AggregateType.AVG,0.5,"('Leucocytes', 'CRP')",0.04761920644862472
Sepsis,AggregateType.AVG,0.5,"('CRP', 'LacticAcid')",0.035379940927996754
Sepsis,AggregateType.AVG,0.5,"('LacticAcid', 'ER Triage')",0.0022380517147972314
Sepsis,AggregateType.AVG,0.5,"('ER Triage', 'ER Sepsis Triage')",0.07073285487026898
Sepsis,AggregateType.AVG,0.5,"('ER Sepsis Triage', 'IV Liquid')",0.021269777126140803
Sepsis,AggregateType.AVG,0.5,"('IV Liquid', 'IV Antibiotics')",0.0019236036810098096
Sepsis,AggregateType.AVG,0.5,"('IV Antibiotics', 'Admission NC')",0.043193945065930536
Sepsis,AggregateType.AVG,0.5,"('Admission NC', 'CRP')",0.024479807637783856
Sepsis,AggregateType.AVG,0.5,"('CRP', 'Leucocytes')",0.16780827958554848
Sepsis,AggregateType.AVG,0.5,"('Leucocytes', 'Leucocytes')",0.18288177887488496
Sepsis,AggregateType.AVG,0.5,"('CRP', 'CRP')",0.019415266295532547
Sepsis,AggregateType.AVG,0.5,"('Leucocytes', 'Release A')",0.0009869723494503736
Sepsis,AggregateType.AVG,0.5,"('ER Registration', 'ER Triage')",0.0029943835018892313
Sepsis,AggregateType.AVG,0.5,"('ER Triage', 'CRP')",0.0034149962649992825
Sepsis,AggregateType.AVG,0.5,"('LacticAcid', 'Leucocytes')",0.07295018650937898
Sepsis,AggregateType.AVG,0.5,"('Leucocytes', 'ER Sepsis Triage')",0.007687752625821369
Sepsis,AggregateType.AVG,0.5,"('CRP', 'Release A')",0.08583608328038912
Sepsis,AggregateType.AVG,0.5,"('ER Sepsis Triage', 'Leucocytes')",0.06486463053052482
Sepsis,AggregateType.AVG,0.5,"('CRP', 'IV Liquid')",0.005211591549122204
Sepsis,AggregateType.AVG,0.5,"('Admission NC', 'Admission NC')",0.027915412384082218
