dataset,aggregate_type,delta,edge,APE_time
Hospital,AggregateType.AVG,0.9,"('1e consult poliklinisch', 'administratief tarief       - eerste pol')",0.0
Hospital,AggregateType.AVG,0.9,"('administratief tarief       - eerste pol', 'verlosk.-gynaec. korte kaart kosten-out')",0.0
Hospital,AggregateType.AVG,0.9,"('verlosk.-gynaec. korte kaart kosten-out', 'echografie  - genitalia interna')",0.0
Hospital,AggregateType.AVG,0.9,"('echografie  - genitalia interna', '1e consult poliklinisch')",0.0
Hospital,AggregateType.AVG,0.9,"('administratief tarief       - eerste pol', 'simulator - gebruik voor aanvang megavol')",7.236271875297818e-05
Hospital,AggregateType.AVG,0.9,"('simulator - gebruik voor aanvang megavol', 'behandeltijd - eenheid t3 - megavolt')",0.0
Hospital,AggregateType.AVG,0.9,"('behandeltijd - eenheid t3 - megavolt', 'teletherapie - megavolt fotonen bestrali')",0.0
Hospital,AggregateType.AVG,0.9,"('teletherapie - megavolt fotonen bestrali', 'aanname laboratoriumonderzoek')",0.0
Hospital,AggregateType.AVG,0.9,"('aanname laboratoriumonderzoek', 'aanname laboratoriumonderzoek')",0.0
Hospital,AggregateType.AVG,0.9,"('aanname laboratoriumonderzoek', 'ureum')",0.0
Hospital,AggregateType.AVG,0.9,"('ureum', 'hemoglobine foto-elektrisch')",0.0
Hospital,AggregateType.AVG,0.9,"('hemoglobine foto-elektrisch', 'creatinine')",0.0
Hospital,AggregateType.AVG,0.9,"('creatinine', 'natrium vlamfotometrisch')",0.0
Hospital,AggregateType.AVG,0.9,"('natrium vlamfotometrisch', 'kalium potentiometrisch')",0.0
Hospital,AggregateType.AVG,0.9,"('kalium potentiometrisch', 'leukocyten tellen elektronisch')",0.0
Hospital,AggregateType.AVG,0.9,"('leukocyten tellen elektronisch', 'trombocyten tellen - elektronisch')",0.0
Hospital,AggregateType.AVG,0.9,"('trombocyten tellen - elektronisch', 'ordertarief')",0.0
Hospital,AggregateType.AVG,0.9,"('ordertarief', 'ligdagen - alle spec.beh.kinderg.-reval.')",0.000156095452290829
Hospital,AggregateType.AVG,0.9,"('ligdagen - alle spec.beh.kinderg.-reval.', 'aanname laboratoriumonderzoek')",0.0246502322264177
Hospital,AggregateType.AVG,0.9,"('aanname laboratoriumonderzoek', 'sediment - spoed')",0.0
Hospital,AggregateType.AVG,0.9,"('sediment - spoed', 'bacteriologisch onderzoek met kweek -nie')",0.0
Hospital,AggregateType.AVG,0.9,"('bacteriologisch onderzoek met kweek -nie', 'bacteriologisch onderzoek met kweek -nie')",0.0
Hospital,AggregateType.AVG,0.9,"('bacteriologisch onderzoek met kweek -nie', 'resistentiebepalingen - 5 bepalingen')",0.0
Hospital,AggregateType.AVG,0.9,"('resistentiebepalingen - 5 bepalingen', 'resistentiebepalingen - 5 bepalingen')",0.0
Hospital,AggregateType.AVG,0.9,"('resistentiebepalingen - 5 bepalingen', 'hepatitis-b surface antigeen confirmatie')",0.0
Hospital,AggregateType.AVG,0.9,"('hepatitis-b surface antigeen confirmatie', 'hepatitis-b surface antigeen confirmatie')",0.0
Hospital,AggregateType.AVG,0.9,"('hepatitis-b surface antigeen confirmatie', 'urine onderzoek - kwalitatief')",0.0
Hospital,AggregateType.AVG,0.9,"('urine onderzoek - kwalitatief', 'ordertarief')",0.0
Hospital,AggregateType.AVG,0.9,"('ordertarief', '190021 klinische opname a002')",0.0
Hospital,AggregateType.AVG,0.9,"('190021 klinische opname a002', '190205 klasse 3b        a205')",0.0
Hospital,AggregateType.AVG,0.9,"('190205 klasse 3b        a205', 'ligdagen - alle spec.beh.kinderg.-reval.')",0.000139204886653371
Hospital,AggregateType.AVG,0.9,"('kalium potentiometrisch', 'sgot - asat kinetisch')",0.0
Hospital,AggregateType.AVG,0.9,"('sgot - asat kinetisch', 'sgpt - alat kinetisch')",0.0
Hospital,AggregateType.AVG,0.9,"('sgpt - alat kinetisch', 'melkzuurdehydrogenase -ldh- kinetisch')",0.0
Hospital,AggregateType.AVG,0.9,"('melkzuurdehydrogenase -ldh- kinetisch', 'differentiele telling automatisch')",0.0
Hospital,AggregateType.AVG,0.9,"('differentiele telling automatisch', 'leukocyten tellen elektronisch')",0.0
Hospital,AggregateType.AVG,0.9,"('trombocyten tellen - elektronisch', 'trombotest')",0.0
Hospital,AggregateType.AVG,0.9,"('trombotest', 'crp c-reactief proteine')",0.0
Hospital,AggregateType.AVG,0.9,"('crp c-reactief proteine', 'ordertarief')",0.0
Hospital,AggregateType.AVG,0.9,"('ordertarief', '190205 klasse 3b        a205')",0.0
Hospital,AggregateType.AVG,0.9,"('ligdagen - alle spec.beh.kinderg.-reval.', '190205 klasse 3b        a205')",0.0
Hospital,AggregateType.AVG,0.9,"('aanname laboratoriumonderzoek', 'trombotest')",0.0
Hospital,AggregateType.AVG,0.9,"('trombotest', 'ordertarief')",0.0
Hospital,AggregateType.AVG,0.9,"('ligdagen - alle spec.beh.kinderg.-reval.', '190021 klinische opname a002')",0.0
Hospital,AggregateType.AVG,0.9,"('190021 klinische opname a002', 'ligdagen - alle spec.beh.kinderg.-reval.')",0.00018025080449174348
Hospital,AggregateType.AVG,0.9,"('ligdagen - alle spec.beh.kinderg.-reval.', 'brachytherapie - interstitieel - intensi')",0.0
Hospital,AggregateType.AVG,0.9,"('brachytherapie - interstitieel - intensi', '190205 klasse 3b        a205')",0.0
Hospital,AggregateType.AVG,0.9,"('190205 klasse 3b        a205', 'aanname laboratoriumonderzoek')",0.0009634014158225332
Hospital,AggregateType.AVG,0.9,"('aanname laboratoriumonderzoek', 'bacteriologisch onderzoek met kweek -nie')",0.0
Hospital,AggregateType.AVG,0.9,"('hepatitis-b surface antigeen confirmatie', 'ordertarief')",0.0
Hospital,AggregateType.AVG,0.9,"('inwend.geneesk.  korte kaart kosten-out', '1e consult poliklinisch')",0.0
Hospital,AggregateType.AVG,0.9,"('verlosk.-gynaec. korte kaart kosten-out', 'vervolgconsult poliklinisch')",0.0
Hospital,AggregateType.AVG,0.9,"('vervolgconsult poliklinisch', 'administratief tarief       - eerste pol')",0.0
Hospital,AggregateType.AVG,0.9,"('administratief tarief       - eerste pol', 'vervolgconsult poliklinisch')",0.0
Hospital,AggregateType.AVG,0.9,"('vervolgconsult poliklinisch', 'ligdagen - alle spec.beh.kinderg.-reval.')",0.0005656199484109927
Hospital,AggregateType.AVG,0.9,"('aanname laboratoriumonderzoek', 'creatinine - spoed')",0.0
