dataset,aggregate_type,emd,delta
BPIC15,AggregateType.AVG,0.3,0.005497998786931249
BPIC15,AggregateType.AVG,0.3,0.00978958985634527
BPIC15,AggregateType.AVG,0.3,0.010689402924656956
BPIC15,AggregateType.AVG,0.3,0.005271437190291667
BPIC15,AggregateType.AVG,0.3,0.010719259307953147
BPIC15,AggregateType.AVG,0.3,0.040374270433767505
BPIC15,AggregateType.AVG,0.3,0.033650814308322764
BPIC15,AggregateType.AVG,0.3,0.05112394747223844
BPIC15,AggregateType.AVG,0.3,0.04620372794276717
BPIC15,AggregateType.AVG,0.3,0.04408223802013299
BPIC15,AggregateType.AVG,0.3,0.05476859455342948
BPIC15,AggregateType.AVG,0.3,0.012540655665830016
BPIC15,AggregateType.AVG,0.3,0.058080646694824836
BPIC15,AggregateType.AVG,0.3,0.020410153588863934
BPIC15,AggregateType.AVG,0.3,0.018809750904152635
BPIC15,AggregateType.AVG,0.3,0.004939009802499268
BPIC15,AggregateType.AVG,0.3,0.010659712391255972
BPIC15,AggregateType.AVG,0.3,0.004845469428471643
BPIC15,AggregateType.AVG,0.3,0.006582480950059235
BPIC15,AggregateType.AVG,0.3,0.01039973838711993
BPIC15,AggregateType.AVG,0.3,0.011319993789647128
BPIC15,AggregateType.AVG,0.3,0.012706739302366798
BPIC15,AggregateType.AVG,0.3,0.01713065354937119
BPIC15,AggregateType.AVG,0.3,0.19927854239033171
BPIC15,AggregateType.AVG,0.3,0.8562753417803016
BPIC15,AggregateType.AVG,0.3,0.09564775633860302
BPIC15,AggregateType.AVG,0.3,0.2674517905278696
BPIC15,AggregateType.AVG,0.3,0.0890112813038916
BPIC15,AggregateType.AVG,0.3,0.11577075677355192
BPIC15,AggregateType.AVG,0.3,0.18073736476303873
BPIC15,AggregateType.AVG,0.3,0.1895613122832447
BPIC15,AggregateType.AVG,0.3,0.15855271844915592
BPIC15,AggregateType.AVG,0.3,0.1895613122832447
BPIC15,AggregateType.AVG,0.3,0.2353565323384582
BPIC15,AggregateType.AVG,0.3,0.01001961721785838
BPIC15,AggregateType.AVG,0.3,0.055560719427049585
BPIC15,AggregateType.AVG,0.3,0.17269022739890405
BPIC15,AggregateType.AVG,0.3,0.3353788163644307
BPIC15,AggregateType.AVG,0.3,0.22198557644073288
BPIC15,AggregateType.AVG,0.3,0.22198557644073288
BPIC15,AggregateType.AVG,0.3,0.11935465589739873
BPIC15,AggregateType.AVG,0.3,0.04853956940214742
BPIC15,AggregateType.AVG,0.3,0.2674517905278696
BPIC15,AggregateType.AVG,0.3,0.05112394747223844
BPIC15,AggregateType.AVG,0.3,0.10334970792008213
BPIC15,AggregateType.AVG,0.3,0.9990721129203082
BPIC15,AggregateType.AVG,0.3,0.49919587066863585
BPIC15,AggregateType.AVG,0.3,0.04676637106846436
BPIC15,AggregateType.AVG,0.3,0.04080330956477158
BPIC15,AggregateType.AVG,0.3,0.05252206061480792
BPIC15,AggregateType.AVG,0.3,0.039954155190428525
BPIC15,AggregateType.AVG,0.3,0.022570529792138066
BPIC15,AggregateType.AVG,0.3,0.030208458185502718
BPIC15,AggregateType.AVG,0.3,0.18073736476303873
BPIC15,AggregateType.AVG,0.3,0.4460075059025153
BPIC15,AggregateType.AVG,0.3,0.053998716990165015
BPIC15,AggregateType.AVG,0.3,0.08147097727894151
BPIC15,AggregateType.AVG,0.3,0.053998716990165015
BPIC15,AggregateType.AVG,0.3,0.028004659665695382
BPIC15,AggregateType.AVG,0.3,0.07094803839680001
BPIC15,AggregateType.AVG,0.3,0.28691679023032235
BPIC15,AggregateType.AVG,0.3,0.9578200457656272
BPIC15,AggregateType.AVG,0.3,0.7440137844466425
BPIC15,AggregateType.AVG,0.3,0.013754121193775146
BPIC15,AggregateType.AVG,0.3,0.027019068838949566
BPIC15,AggregateType.AVG,0.3,0.28691679023032235
BPIC15,AggregateType.AVG,0.3,0.9578200457656272
BPIC15,AggregateType.AVG,0.3,0.11239491766099105
BPIC15,AggregateType.AVG,0.3,0.4460075059025153
BPIC15,AggregateType.AVG,0.3,0.6454899392731475
BPIC15,AggregateType.AVG,0.3,0.8562753417803016
BPIC15,AggregateType.AVG,0.3,0.25040305936191315
BPIC15,AggregateType.AVG,0.3,0.1653226242425085
BPIC15,AggregateType.AVG,0.3,0.28691679023032235
BPIC15,AggregateType.AVG,0.3,0.09564775633860302
BPIC15,AggregateType.AVG,0.3,0.5646318840142971
BPIC15,AggregateType.AVG,0.3,0.28691679023032235
BPIC15,AggregateType.AVG,0.3,0.3353788163644307
BPIC15,AggregateType.AVG,0.3,0.1895613122832447
BPIC15,AggregateType.AVG,0.3,0.15855271844915592
BPIC15,AggregateType.AVG,0.3,0.8562753417803016
BPIC15,AggregateType.AVG,0.3,0.09808469928965356
BPIC15,AggregateType.AVG,0.3,0.051813582720007856
BPIC15,AggregateType.AVG,0.3,0.064953200633559
BPIC15,AggregateType.AVG,0.3,0.038357589691774344
