dataset,aggregate_type,emd,delta
Hospital,AggregateType.AVG,0.01,0.1263946294923933
Hospital,AggregateType.AVG,0.01,1.0
Hospital,AggregateType.AVG,0.01,0.999980000199998
Hospital,AggregateType.AVG,0.01,0.9999999999993676
Hospital,AggregateType.AVG,0.01,0.9988115924344122
Hospital,AggregateType.AVG,0.01,0.9893832598863896
Hospital,AggregateType.AVG,0.01,0.6056405661870333
Hospital,AggregateType.AVG,0.01,0.9905940793065044
Hospital,AggregateType.AVG,0.01,0.01343161018526381
Hospital,AggregateType.AVG,0.01,0.24881430065491764
Hospital,AggregateType.AVG,0.01,0.08570656857892729
Hospital,AggregateType.AVG,0.01,0.03936700505344187
Hospital,AggregateType.AVG,0.01,0.052569981350179505
Hospital,AggregateType.AVG,0.01,0.030872496877619292
Hospital,AggregateType.AVG,0.01,0.40363998266552337
Hospital,AggregateType.AVG,0.01,0.044784835565093536
Hospital,AggregateType.AVG,0.01,0.16485353020228263
Hospital,AggregateType.AVG,0.01,0.6700144790524672
Hospital,AggregateType.AVG,0.01,0.03811642179764088
Hospital,AggregateType.AVG,0.01,0.769394847792448
Hospital,AggregateType.AVG,0.01,0.9953394428252706
Hospital,AggregateType.AVG,0.01,0.15812088211557196
Hospital,AggregateType.AVG,0.01,0.3531202330436389
Hospital,AggregateType.AVG,0.01,0.555085937162379
Hospital,AggregateType.AVG,0.01,0.555085937162379
Hospital,AggregateType.AVG,0.01,0.38454686862804127
Hospital,AggregateType.AVG,0.01,0.7954594688933103
Hospital,AggregateType.AVG,0.01,0.36820050285905803
Hospital,AggregateType.AVG,0.01,0.1499489983025026
Hospital,AggregateType.AVG,0.01,0.06941070340811535
Hospital,AggregateType.AVG,0.01,0.04646460168567539
Hospital,AggregateType.AVG,0.01,0.08839780390522016
Hospital,AggregateType.AVG,0.01,0.08005774847020365
Hospital,AggregateType.AVG,0.01,0.10972794362655555
Hospital,AggregateType.AVG,0.01,0.3983775085176116
Hospital,AggregateType.AVG,0.01,0.1226441950485787
Hospital,AggregateType.AVG,0.01,1.0
Hospital,AggregateType.AVG,0.01,1.0
Hospital,AggregateType.AVG,0.01,0.37855437035476536
Hospital,AggregateType.AVG,0.01,0.056653190498815786
Hospital,AggregateType.AVG,0.01,0.02672436529103032
Hospital,AggregateType.AVG,0.01,0.9999944348966808
Hospital,AggregateType.AVG,0.01,0.999463604739475
Hospital,AggregateType.AVG,0.01,0.2081591431885585
Hospital,AggregateType.AVG,0.01,0.7024857756451066
Hospital,AggregateType.AVG,0.01,0.9629514155111574
Hospital,AggregateType.AVG,0.01,0.9783469960978646
Hospital,AggregateType.AVG,0.01,0.47843046573507547
Hospital,AggregateType.AVG,0.01,0.6337105127239083
Hospital,AggregateType.AVG,0.01,0.7620657836664952
Hospital,AggregateType.AVG,0.01,0.9998000199980002
Hospital,AggregateType.AVG,0.01,0.999998875317982
Hospital,AggregateType.AVG,0.01,0.09470645001310912
Hospital,AggregateType.AVG,0.01,0.22240718428199244
Hospital,AggregateType.AVG,0.01,0.18894666301579327
Hospital,AggregateType.AVG,0.01,0.2911440052666172
Hospital,AggregateType.AVG,0.01,1.0
Hospital,AggregateType.AVG,0.01,1.0
Hospital,AggregateType.AVG,0.01,0.1533173757676557
Hospital,AggregateType.AVG,0.01,1.0
Hospital,AggregateType.AVG,0.01,0.9999999998
Hospital,AggregateType.AVG,0.01,1.0
