dataset,aggregate_type,delta,edge,APE_freq
Hospital,AggregateType.AVG,0.1,"('1e consult poliklinisch', 'administratief tarief       - eerste pol')",9.488840821852888e-05
Hospital,AggregateType.AVG,0.1,"('administratief tarief       - eerste pol', 'verlosk.-gynaec. korte kaart kosten-out')",0.2118191453589513
Hospital,AggregateType.AVG,0.1,"('verlosk.-gynaec. korte kaart kosten-out', 'echografie  - genitalia interna')",0.35923428827434095
Hospital,AggregateType.AVG,0.1,"('echografie  - genitalia interna', '1e consult poliklinisch')",0.28059109576301755
Hospital,AggregateType.AVG,0.1,"('administratief tarief       - eerste pol', 'simulator - gebruik voor aanvang megavol')",0.1480896482743948
Hospital,AggregateType.AVG,0.1,"('simulator - gebruik voor aanvang megavol', 'behandeltijd - eenheid t3 - megavolt')",0.06145610997548057
Hospital,AggregateType.AVG,0.1,"('behandeltijd - eenheid t3 - megavolt', 'teletherapie - megavolt fotonen bestrali')",0.006451517405392927
Hospital,AggregateType.AVG,0.1,"('teletherapie - megavolt fotonen bestrali', 'aanname laboratoriumonderzoek')",0.004555016699253318
Hospital,AggregateType.AVG,0.1,"('aanname laboratoriumonderzoek', 'aanname laboratoriumonderzoek')",0.00045720917311149734
Hospital,AggregateType.AVG,0.1,"('aanname laboratoriumonderzoek', 'ureum')",0.00030684424475375895
Hospital,AggregateType.AVG,0.1,"('ureum', 'hemoglobine foto-elektrisch')",0.0009043149732063406
Hospital,AggregateType.AVG,0.1,"('hemoglobine foto-elektrisch', 'creatinine')",0.001853842931618802
Hospital,AggregateType.AVG,0.1,"('creatinine', 'natrium vlamfotometrisch')",3.889672963798524e-05
Hospital,AggregateType.AVG,0.1,"('natrium vlamfotometrisch', 'kalium potentiometrisch')",0.00034088409967772203
Hospital,AggregateType.AVG,0.1,"('kalium potentiometrisch', 'leukocyten tellen elektronisch')",0.00043753378213126897
Hospital,AggregateType.AVG,0.1,"('leukocyten tellen elektronisch', 'trombocyten tellen - elektronisch')",0.0002686470613067118
Hospital,AggregateType.AVG,0.1,"('trombocyten tellen - elektronisch', 'ordertarief')",0.009685915775854138
Hospital,AggregateType.AVG,0.1,"('ordertarief', 'ligdagen - alle spec.beh.kinderg.-reval.')",0.00740834539981515
Hospital,AggregateType.AVG,0.1,"('ligdagen - alle spec.beh.kinderg.-reval.', 'aanname laboratoriumonderzoek')",0.00032923383171590444
Hospital,AggregateType.AVG,0.1,"('aanname laboratoriumonderzoek', 'sediment - spoed')",0.024737399181078666
Hospital,AggregateType.AVG,0.1,"('sediment - spoed', 'bacteriologisch onderzoek met kweek -nie')",0.13528485691079825
Hospital,AggregateType.AVG,0.1,"('bacteriologisch onderzoek met kweek -nie', 'bacteriologisch onderzoek met kweek -nie')",0.00030590195821432746
Hospital,AggregateType.AVG,0.1,"('bacteriologisch onderzoek met kweek -nie', 'resistentiebepalingen - 5 bepalingen')",0.0038268287507131995
Hospital,AggregateType.AVG,0.1,"('resistentiebepalingen - 5 bepalingen', 'resistentiebepalingen - 5 bepalingen')",0.00702520599404783
