dataset,aggregate_type,emd,delta
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0474540789107451
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.06812509557829993
Hospital,AggregateType.AVG,0.01,0.024947604031186232
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0473076348135536
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.14635714463306504
Hospital,AggregateType.AVG,0.01,0.9996687644915535
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.2543812176196896
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.003788241937882065
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.18934929972804804
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.052902787007144014
Hospital,AggregateType.AVG,0.01,0.04745225931011435
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.9982206405693921
Hospital,AggregateType.AVG,0.01,0.11200168540683594
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0300566295916547
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
Hospital,AggregateType.AVG,0.01,0.0
