dataset,aggregate_type,delta,edge,APE_time
Sepsis,AggregateType.AVG,0.8,"('ER Registration', 'Leucocytes')",0.0
Sepsis,AggregateType.AVG,0.8,"('Leucocytes', 'CRP')",0.021587974394988663
Sepsis,AggregateType.AVG,0.8,"('CRP', 'LacticAcid')",0.019130760476575564
Sepsis,AggregateType.AVG,0.8,"('LacticAcid', 'ER Triage')",0.0
Sepsis,AggregateType.AVG,0.8,"('ER Triage', 'ER Sepsis Triage')",0.03438385883155271
Sepsis,AggregateType.AVG,0.8,"('ER Sepsis Triage', 'IV Liquid')",0.03317226550205418
Sepsis,AggregateType.AVG,0.8,"('IV Liquid', 'IV Antibiotics')",0.1982806138145258
Sepsis,AggregateType.AVG,0.8,"('IV Antibiotics', 'Admission NC')",0.10989376144602855
Sepsis,AggregateType.AVG,0.8,"('Admission NC', 'CRP')",0.008181994825287711
Sepsis,AggregateType.AVG,0.8,"('CRP', 'Leucocytes')",0.023199163465116343
Sepsis,AggregateType.AVG,0.8,"('Leucocytes', 'Leucocytes')",0.007926715221006193
Sepsis,AggregateType.AVG,0.8,"('CRP', 'CRP')",0.004752334933944605
Sepsis,AggregateType.AVG,0.8,"('Leucocytes', 'Release A')",0.001796402210287169
Sepsis,AggregateType.AVG,0.8,"('ER Registration', 'ER Triage')",7.418623389238546e-05
Sepsis,AggregateType.AVG,0.8,"('ER Triage', 'CRP')",0.037203964738145724
Sepsis,AggregateType.AVG,0.8,"('LacticAcid', 'Leucocytes')",0.12351567950074259
Sepsis,AggregateType.AVG,0.8,"('Leucocytes', 'ER Sepsis Triage')",0.013150865042315956
Sepsis,AggregateType.AVG,0.8,"('CRP', 'Release A')",0.017697118195593477
Sepsis,AggregateType.AVG,0.8,"('ER Sepsis Triage', 'Leucocytes')",0.010937801293420504
Sepsis,AggregateType.AVG,0.8,"('CRP', 'IV Liquid')",0.011427340917808466
Sepsis,AggregateType.AVG,0.8,"('Admission NC', 'Admission NC')",0.014022563969455396
Sepsis,AggregateType.AVG,0.8,"('Admission NC', 'Leucocytes')",0.007937984857465715
Sepsis,AggregateType.AVG,0.8,"('ER Sepsis Triage', 'CRP')",0.00510517248335915
Sepsis,AggregateType.AVG,0.8,"('Leucocytes', 'IV Liquid')",0.02218352278815211
Sepsis,AggregateType.AVG,0.8,"('Release A', 'Return ER')",0.011141467559528015
Sepsis,AggregateType.AVG,0.8,"('IV Liquid', 'CRP')",0.007862212517051903
Sepsis,AggregateType.AVG,0.8,"('Leucocytes', 'LacticAcid')",0.012103144010683143
Sepsis,AggregateType.AVG,0.8,"('LacticAcid', 'IV Antibiotics')",0.0017017849525045533
Sepsis,AggregateType.AVG,0.8,"('IV Antibiotics', 'IV Liquid')",0.0028392141470071314
Sepsis,AggregateType.AVG,0.8,"('IV Liquid', 'Admission NC')",0.0
Sepsis,AggregateType.AVG,0.8,"('Admission NC', 'Release A')",0.012559524964346492
Sepsis,AggregateType.AVG,0.8,"('IV Antibiotics', 'LacticAcid')",0.007044299579707596
Sepsis,AggregateType.AVG,0.8,"('LacticAcid', 'CRP')",0.0401094600864102
Sepsis,AggregateType.AVG,0.8,"('Leucocytes', 'Admission NC')",0.001371139831604655
Sepsis,AggregateType.AVG,0.8,"('Leucocytes', 'Admission IC')",7.322209709204577e-05
Sepsis,AggregateType.AVG,0.8,"('Admission IC', 'Admission NC')",0.0
Sepsis,AggregateType.AVG,0.8,"('CRP', 'Admission NC')",0.027065802130139663
Sepsis,AggregateType.AVG,0.8,"('Admission NC', 'Release B')",0.007081219087891664
Sepsis,AggregateType.AVG,0.8,"('ER Sepsis Triage', 'IV Antibiotics')",0.004932108827823254
Sepsis,AggregateType.AVG,0.8,"('IV Antibiotics', 'Leucocytes')",0.005717260546034046
Sepsis,AggregateType.AVG,0.8,"('LacticAcid', 'Admission NC')",0.002156201074219277
Sepsis,AggregateType.AVG,0.8,"('LacticAcid', 'IV Liquid')",0.0491052416613631
Sepsis,AggregateType.AVG,0.8,"('ER Sepsis Triage', 'LacticAcid')",0.007727958249787754
Sepsis,AggregateType.AVG,0.8,"('Leucocytes', 'IV Antibiotics')",0.0
Sepsis,AggregateType.AVG,0.8,"('Admission NC', 'IV Liquid')",0.0
Sepsis,AggregateType.AVG,0.8,"('IV Antibiotics', 'CRP')",0.024520833739298392
Sepsis,AggregateType.AVG,0.8,"('Admission NC', 'Admission IC')",0.0
Sepsis,AggregateType.AVG,0.8,"('Admission IC', 'LacticAcid')",0.000828555357670075
Sepsis,AggregateType.AVG,0.8,"('CRP', 'Release B')",0.001829096348977332
Sepsis,AggregateType.AVG,0.8,"('IV Liquid', 'Leucocytes')",0.016214019724416273
Sepsis,AggregateType.AVG,0.8,"('CRP', 'IV Antibiotics')",0.0
Sepsis,AggregateType.AVG,0.8,"('IV Antibiotics', 'Admission IC')",0.00019649951858498687
Sepsis,AggregateType.AVG,0.8,"('LacticAcid', 'LacticAcid')",0.0
