dataset,aggregate_type,delta,edge,APE_freq
Sepsis,AggregateType.AVG,0.6,"('ER Registration', 'Leucocytes')",0.0008106529086421553
Sepsis,AggregateType.AVG,0.6,"('Leucocytes', 'CRP')",0.0004153751500735842
Sepsis,AggregateType.AVG,0.6,"('CRP', 'LacticAcid')",0.0001282334723149376
Sepsis,AggregateType.AVG,0.6,"('LacticAcid', 'ER Triage')",0.014915701729131925
Sepsis,AggregateType.AVG,0.6,"('ER Triage', 'ER Sepsis Triage')",0.000977976211245139
Sepsis,AggregateType.AVG,0.6,"('ER Sepsis Triage', 'IV Liquid')",0.0004119892822941757
Sepsis,AggregateType.AVG,0.6,"('IV Liquid', 'IV Antibiotics')",0.00022512709304777049
Sepsis,AggregateType.AVG,0.6,"('IV Antibiotics', 'Admission NC')",0.0026974483587471386
Sepsis,AggregateType.AVG,0.6,"('Admission NC', 'CRP')",0.00013091276766901753
Sepsis,AggregateType.AVG,0.6,"('CRP', 'Leucocytes')",0.0002743046228339613
Sepsis,AggregateType.AVG,0.6,"('Leucocytes', 'Leucocytes')",0.0014926360678320016
Sepsis,AggregateType.AVG,0.6,"('CRP', 'CRP')",0.0007386669771950317
Sepsis,AggregateType.AVG,0.6,"('Leucocytes', 'Release A')",0.0009145632214326977
Sepsis,AggregateType.AVG,0.6,"('ER Registration', 'ER Triage')",0.0005176443302350218
Sepsis,AggregateType.AVG,0.6,"('ER Triage', 'CRP')",0.009561219591883349
Sepsis,AggregateType.AVG,0.6,"('LacticAcid', 'Leucocytes')",0.0004251794827993272
Sepsis,AggregateType.AVG,0.6,"('Leucocytes', 'ER Sepsis Triage')",0.01008821328636521
Sepsis,AggregateType.AVG,0.6,"('CRP', 'Release A')",0.0015635601522227072
Sepsis,AggregateType.AVG,0.6,"('ER Sepsis Triage', 'Leucocytes')",0.0010089448585368246
Sepsis,AggregateType.AVG,0.6,"('CRP', 'IV Liquid')",0.0005702841075245428
Sepsis,AggregateType.AVG,0.6,"('Admission NC', 'Admission NC')",2.5931068705306513e-05
Sepsis,AggregateType.AVG,0.6,"('Admission NC', 'Leucocytes')",0.0008441830376414112
Sepsis,AggregateType.AVG,0.6,"('ER Sepsis Triage', 'CRP')",0.0007656863264360325
Sepsis,AggregateType.AVG,0.6,"('Leucocytes', 'IV Liquid')",0.004987197100411452
Sepsis,AggregateType.AVG,0.6,"('Release A', 'Return ER')",6.906182685773676e-05
Sepsis,AggregateType.AVG,0.6,"('IV Liquid', 'CRP')",0.00808386371530336
Sepsis,AggregateType.AVG,0.6,"('Leucocytes', 'LacticAcid')",0.00019818716736109444
Sepsis,AggregateType.AVG,0.6,"('LacticAcid', 'IV Antibiotics')",0.010504447259334707
Sepsis,AggregateType.AVG,0.6,"('IV Antibiotics', 'IV Liquid')",0.002058821849356233
Sepsis,AggregateType.AVG,0.6,"('IV Liquid', 'Admission NC')",0.00668125033198021
Sepsis,AggregateType.AVG,0.6,"('Admission NC', 'Release A')",0.000883271473159361
Sepsis,AggregateType.AVG,0.6,"('IV Antibiotics', 'LacticAcid')",0.004366952363382914
Sepsis,AggregateType.AVG,0.6,"('LacticAcid', 'CRP')",0.00010932424590471823
Sepsis,AggregateType.AVG,0.6,"('Leucocytes', 'Admission NC')",0.0026006708372470514
Sepsis,AggregateType.AVG,0.6,"('Leucocytes', 'Admission IC')",0.016114926824724977
Sepsis,AggregateType.AVG,0.6,"('Admission IC', 'Admission NC')",0.17310529545478004
Sepsis,AggregateType.AVG,0.6,"('CRP', 'Admission NC')",0.0018083443934790405
Sepsis,AggregateType.AVG,0.6,"('Admission NC', 'Release B')",0.03315591235389594
Sepsis,AggregateType.AVG,0.6,"('ER Sepsis Triage', 'IV Antibiotics')",0.0009888479613449426
Sepsis,AggregateType.AVG,0.6,"('IV Antibiotics', 'Leucocytes')",0.004596303168857245
Sepsis,AggregateType.AVG,0.6,"('LacticAcid', 'Admission NC')",0.018371051311087527
Sepsis,AggregateType.AVG,0.6,"('LacticAcid', 'IV Liquid')",0.003998879402355176
Sepsis,AggregateType.AVG,0.6,"('ER Sepsis Triage', 'LacticAcid')",0.00470460753292182
Sepsis,AggregateType.AVG,0.6,"('Leucocytes', 'IV Antibiotics')",0.005187318554290302
Sepsis,AggregateType.AVG,0.6,"('Admission NC', 'IV Liquid')",0.014359529582901683
Sepsis,AggregateType.AVG,0.6,"('IV Antibiotics', 'CRP')",0.010332672044198521
Sepsis,AggregateType.AVG,0.6,"('Admission NC', 'Admission IC')",0.0027438775625574507
Sepsis,AggregateType.AVG,0.6,"('Admission IC', 'LacticAcid')",0.022910519902444235
Sepsis,AggregateType.AVG,0.6,"('CRP', 'Release B')",0.025858723228085193
Sepsis,AggregateType.AVG,0.6,"('IV Liquid', 'Leucocytes')",0.0006040809276899237
Sepsis,AggregateType.AVG,0.6,"('CRP', 'IV Antibiotics')",0.0015341767489754732
Sepsis,AggregateType.AVG,0.6,"('IV Antibiotics', 'Admission IC')",0.0006523915554117079
Sepsis,AggregateType.AVG,0.6,"('LacticAcid', 'LacticAcid')",0.00251920730771925
Sepsis,AggregateType.AVG,0.6,"('IV Liquid', 'LacticAcid')",0.00038889841548418584
Sepsis,AggregateType.AVG,0.6,"('ER Triage', 'Leucocytes')",0.0004475767082514455
Sepsis,AggregateType.AVG,0.6,"('LacticAcid', 'ER Sepsis Triage')",0.00824403680467899
Sepsis,AggregateType.AVG,0.6,"('CRP', 'Admission IC')",0.002375266985724773
Sepsis,AggregateType.AVG,0.6,"('CRP', 'Release C')",0.06981443216437018
Sepsis,AggregateType.AVG,0.6,"('ER Sepsis Triage', 'Admission NC')",0.004132698473116691
Sepsis,AggregateType.AVG,0.6,"('IV Liquid', 'ER Registration')",0.033846025107190654
Sepsis,AggregateType.AVG,0.6,"('ER Registration', 'ER Sepsis Triage')",0.046314868927774006
Sepsis,AggregateType.AVG,0.6,"('IV Antibiotics', 'ER Triage')",0.015144554967391274
Sepsis,AggregateType.AVG,0.6,"('Leucocytes', 'Release C')",0.12734705094090426
Sepsis,AggregateType.AVG,0.6,"('Leucocytes', 'Release D')",0.07039157070886372
Sepsis,AggregateType.AVG,0.6,"('Admission NC', 'LacticAcid')",0.002723035720756902
Sepsis,AggregateType.AVG,0.6,"('LacticAcid', 'Release A')",0.13421855972196642
Sepsis,AggregateType.AVG,0.6,"('CRP', 'ER Triage')",0.015618956755179436
Sepsis,AggregateType.AVG,0.6,"('ER Triage', 'LacticAcid')",0.011894967738708817
Sepsis,AggregateType.AVG,0.6,"('LacticAcid', 'Release B')",0.2914007461822914
Sepsis,AggregateType.AVG,0.6,"('Release D', 'Return ER')",0.009789958623044371
Sepsis,AggregateType.AVG,0.6,"('ER Triage', 'ER Registration')",0.07356847550012588
Sepsis,AggregateType.AVG,0.6,"('LacticAcid', 'Admission IC')",0.016425366649056805
Sepsis,AggregateType.AVG,0.6,"('Admission IC', 'CRP')",0.03067174492720004
Sepsis,AggregateType.AVG,0.6,"('ER Registration', 'IV Liquid')",0.024580588230323063
Sepsis,AggregateType.AVG,0.6,"('IV Liquid', 'ER Triage')",0.018501656294969446
Sepsis,AggregateType.AVG,0.6,"('Leucocytes', 'ER Registration')",0.003586792258797798
Sepsis,AggregateType.AVG,0.6,"('CRP', 'ER Sepsis Triage')",0.05329986467788075
Sepsis,AggregateType.AVG,0.6,"('ER Registration', 'LacticAcid')",0.025991446705453926
Sepsis,AggregateType.AVG,0.6,"('Leucocytes', 'ER Triage')",0.004838673724365447
Sepsis,AggregateType.AVG,0.6,"('Admission IC', 'Leucocytes')",0.010742766009565304
Sepsis,AggregateType.AVG,0.6,"('ER Triage', 'IV Liquid')",0.03443043427952572
Sepsis,AggregateType.AVG,0.6,"('IV Liquid', 'ER Sepsis Triage')",0.026527040332299277
Sepsis,AggregateType.AVG,0.6,"('Admission IC', 'Admission IC')",0.40524102153289565
Sepsis,AggregateType.AVG,0.6,"('ER Sepsis Triage', 'ER Registration')",0.016213167512146853
Sepsis,AggregateType.AVG,0.6,"('ER Registration', 'CRP')",0.008562844912867946
Sepsis,AggregateType.AVG,0.6,"('Leucocytes', 'Release B')",0.09034546607810665
Sepsis,AggregateType.AVG,0.6,"('CRP', 'Release D')",0.0032732683167065644
Sepsis,AggregateType.AVG,0.6,"('IV Liquid', 'Release A')",0.15649953744015987
Sepsis,AggregateType.AVG,0.6,"('ER Sepsis Triage', 'Admission IC')",0.2797969016294428
Sepsis,AggregateType.AVG,0.6,"('CRP', 'ER Registration')",0.012510700594276487
Sepsis,AggregateType.AVG,0.6,"('Release A', 'CRP')",0.05850792333866184
Sepsis,AggregateType.AVG,0.6,"('CRP', 'Release E')",0.1809101831549579
Sepsis,AggregateType.AVG,0.6,"('Release E', 'Return ER')",0.11007060093449628
Sepsis,AggregateType.AVG,0.6,"('IV Liquid', 'Release B')",0.05519343446414049
Sepsis,AggregateType.AVG,0.6,"('ER Sepsis Triage', 'ER Triage')",0.11167643073116089
Sepsis,AggregateType.AVG,0.6,"('Admission NC', 'Release D')",0.19192326145339145
Sepsis,AggregateType.AVG,0.6,"('Admission NC', 'IV Antibiotics')",0.09526888056464022
Sepsis,AggregateType.AVG,0.6,"('Admission NC', 'Release C')",0.2174136588507498
Sepsis,AggregateType.AVG,0.6,"('IV Liquid', 'Admission IC')",0.020546279742585643
Sepsis,AggregateType.AVG,0.6,"('Release C', 'Return ER')",0.03428415366083989
Sepsis,AggregateType.AVG,0.6,"('IV Antibiotics', 'Release B')",0.2995015769887366
Sepsis,AggregateType.AVG,0.6,"('Release B', 'Admission NC')",0.1275689839394092
Sepsis,AggregateType.AVG,0.6,"('ER Triage', 'IV Antibiotics')",0.0012045399144173796
Sepsis,AggregateType.AVG,0.6,"('Leucocytes', 'Release E')",0.0637987704869254
Sepsis,AggregateType.AVG,0.6,"('Admission NC', 'ER Sepsis Triage')",0.02326051421129378
Sepsis,AggregateType.AVG,0.6,"('IV Antibiotics', 'Release A')",0.01581956848340038
Sepsis,AggregateType.AVG,0.6,"('Return ER', 'CRP')",0.2372763644451076
Sepsis,AggregateType.AVG,0.6,"('IV Antibiotics', 'ER Registration')",0.6347877316480268
Sepsis,AggregateType.AVG,0.6,"('ER Registration', 'Admission IC')",0.43500021399010613
Sepsis,AggregateType.AVG,0.6,"('LacticAcid', 'Release E')",0.17969341543269257
Sepsis,AggregateType.AVG,0.6,"('Admission IC', 'ER Sepsis Triage')",0.010154708829638759
Sepsis,AggregateType.AVG,0.6,"('LacticAcid', 'ER Registration')",0.03723155526372346
Sepsis,AggregateType.AVG,0.6,"('Admission NC', 'ER Triage')",0.4824990890784533
Sepsis,AggregateType.AVG,0.6,"('Release A', 'Leucocytes')",0.38035899469931445
Sepsis,AggregateType.AVG,0.6,"('Leucocytes', 'Return ER')",0.3562687955131161
Sepsis,AggregateType.SUM,0.6,"('ER Registration', 'Leucocytes')",0.0026449788290397536
Sepsis,AggregateType.SUM,0.6,"('Leucocytes', 'CRP')",0.0004295596573104164
Sepsis,AggregateType.SUM,0.6,"('CRP', 'LacticAcid')",0.00021541029641578306
Sepsis,AggregateType.SUM,0.6,"('LacticAcid', 'ER Triage')",0.013944961635007707
Sepsis,AggregateType.SUM,0.6,"('ER Triage', 'ER Sepsis Triage')",0.00019418110663001792
Sepsis,AggregateType.SUM,0.6,"('ER Sepsis Triage', 'IV Liquid')",0.005375697066399984
Sepsis,AggregateType.SUM,0.6,"('IV Liquid', 'IV Antibiotics')",0.00023057674388837768
