dataset,aggregate_type,delta,edge,APE_freq
Sepsis,AggregateType.AVG,0.9,"('ER Registration', 'Leucocytes')",0.0027078241154778007
Sepsis,AggregateType.AVG,0.9,"('Leucocytes', 'CRP')",0.0003392230281315176
Sepsis,AggregateType.AVG,0.9,"('CRP', 'LacticAcid')",0.0004018598399443074
Sepsis,AggregateType.AVG,0.9,"('LacticAcid', 'ER Triage')",0.004885592532060302
Sepsis,AggregateType.AVG,0.9,"('ER Triage', 'ER Sepsis Triage')",2.235698680513612e-05
Sepsis,AggregateType.AVG,0.9,"('ER Sepsis Triage', 'IV Liquid')",0.0013584392324985043
Sepsis,AggregateType.AVG,0.9,"('IV Liquid', 'IV Antibiotics')",0.0003942058514050229
Sepsis,AggregateType.AVG,0.9,"('IV Antibiotics', 'Admission NC')",0.000153103554218734
Sepsis,AggregateType.AVG,0.9,"('Admission NC', 'CRP')",0.0003017158060211523
Sepsis,AggregateType.AVG,0.9,"('CRP', 'Leucocytes')",7.849137438925688e-05
Sepsis,AggregateType.AVG,0.9,"('Leucocytes', 'Leucocytes')",0.0003239352898377124
Sepsis,AggregateType.AVG,0.9,"('CRP', 'CRP')",0.00015809708070056597
Sepsis,AggregateType.AVG,0.9,"('Leucocytes', 'Release A')",0.0003409316929403556
Sepsis,AggregateType.AVG,0.9,"('ER Registration', 'ER Triage')",0.00012251065935212484
Sepsis,AggregateType.AVG,0.9,"('ER Triage', 'CRP')",0.003608658943342539
Sepsis,AggregateType.AVG,0.9,"('LacticAcid', 'Leucocytes')",0.00023917370634129017
Sepsis,AggregateType.AVG,0.9,"('Leucocytes', 'ER Sepsis Triage')",0.0016974748419589976
Sepsis,AggregateType.AVG,0.9,"('CRP', 'Release A')",0.0010582825145070767
Sepsis,AggregateType.AVG,0.9,"('ER Sepsis Triage', 'Leucocytes')",0.00048174573393873195
Sepsis,AggregateType.AVG,0.9,"('CRP', 'IV Liquid')",0.001019662142967848
Sepsis,AggregateType.AVG,0.9,"('Admission NC', 'Admission NC')",0.0007279891480396015
Sepsis,AggregateType.AVG,0.9,"('Admission NC', 'Leucocytes')",3.089766380470542e-05
Sepsis,AggregateType.AVG,0.9,"('ER Sepsis Triage', 'CRP')",0.00018333156332002906
Sepsis,AggregateType.AVG,0.9,"('Leucocytes', 'IV Liquid')",0.001859165580780105
Sepsis,AggregateType.AVG,0.9,"('Release A', 'Return ER')",0.00033473386278532797
Sepsis,AggregateType.AVG,0.9,"('IV Liquid', 'CRP')",0.00644318526379126
Sepsis,AggregateType.AVG,0.9,"('Leucocytes', 'LacticAcid')",0.0001815744565818221
Sepsis,AggregateType.AVG,0.9,"('LacticAcid', 'IV Antibiotics')",0.0005296787144102011
Sepsis,AggregateType.AVG,0.9,"('IV Antibiotics', 'IV Liquid')",0.001091325885772378
Sepsis,AggregateType.AVG,0.9,"('IV Liquid', 'Admission NC')",0.0089005817701171
Sepsis,AggregateType.AVG,0.9,"('Admission NC', 'Release A')",0.0018582360809669034
Sepsis,AggregateType.AVG,0.9,"('IV Antibiotics', 'LacticAcid')",0.018404067974808314
Sepsis,AggregateType.AVG,0.9,"('LacticAcid', 'CRP')",0.0002593974329836655
Sepsis,AggregateType.AVG,0.9,"('Leucocytes', 'Admission NC')",0.0011966139344829518
Sepsis,AggregateType.AVG,0.9,"('Leucocytes', 'Admission IC')",0.0028946927959348934
Sepsis,AggregateType.AVG,0.9,"('Admission IC', 'Admission NC')",0.019114471889456253
Sepsis,AggregateType.AVG,0.9,"('CRP', 'Admission NC')",0.00019928793252322607
Sepsis,AggregateType.AVG,0.9,"('Admission NC', 'Release B')",0.022827187146970244
Sepsis,AggregateType.AVG,0.9,"('ER Sepsis Triage', 'IV Antibiotics')",0.0016968491655365437
Sepsis,AggregateType.AVG,0.9,"('IV Antibiotics', 'Leucocytes')",6.816822169122147e-05
Sepsis,AggregateType.AVG,0.9,"('LacticAcid', 'Admission NC')",9.34825171207328e-05
Sepsis,AggregateType.AVG,0.9,"('LacticAcid', 'IV Liquid')",0.0034174361594617336
Sepsis,AggregateType.AVG,0.9,"('ER Sepsis Triage', 'LacticAcid')",0.0007101943560153482
Sepsis,AggregateType.AVG,0.9,"('Leucocytes', 'IV Antibiotics')",0.0007706107289279366
