dataset,aggregate_type,emd,delta
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0007481238252947109
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0011954773246596329
Hospital,AggregateType.AVG,0.6,0.0004142782694072089
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.000795773426583879
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0026741610867402343
Hospital,AggregateType.AVG,0.6,0.011215820847096832
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,4.799915051267558e-05
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,5.146316298757555e-05
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0028442717476916957
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.000890758419836768
Hospital,AggregateType.AVG,0.6,0.00015674671535251348
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0016685954103543002
Hospital,AggregateType.AVG,0.6,0.0009307371075703424
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.00039564010089249146
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.004882011907034155
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0
Hospital,AggregateType.AVG,0.6,0.0016468113354522022
