dataset,aggregate_type,delta,edge,APE_freq
Hospital,AggregateType.AVG,0.5,"('1e consult poliklinisch', 'administratief tarief       - eerste pol')",0.0008032573053712288
Hospital,AggregateType.AVG,0.5,"('administratief tarief       - eerste pol', 'verlosk.-gynaec. korte kaart kosten-out')",0.04295791702003782
Hospital,AggregateType.AVG,0.5,"('verlosk.-gynaec. korte kaart kosten-out', 'echografie  - genitalia interna')",0.017343700333214685
Hospital,AggregateType.AVG,0.5,"('echografie  - genitalia interna', '1e consult poliklinisch')",0.008498933390435726
Hospital,AggregateType.AVG,0.5,"('administratief tarief       - eerste pol', 'simulator - gebruik voor aanvang megavol')",0.010611511916885495
Hospital,AggregateType.AVG,0.5,"('simulator - gebruik voor aanvang megavol', 'behandeltijd - eenheid t3 - megavolt')",5.795311644941524e-05
Hospital,AggregateType.AVG,0.5,"('behandeltijd - eenheid t3 - megavolt', 'teletherapie - megavolt fotonen bestrali')",0.001535745036040048
Hospital,AggregateType.AVG,0.5,"('teletherapie - megavolt fotonen bestrali', 'aanname laboratoriumonderzoek')",0.0010123247232759558
Hospital,AggregateType.AVG,0.5,"('aanname laboratoriumonderzoek', 'aanname laboratoriumonderzoek')",7.319861209282255e-05
Hospital,AggregateType.AVG,0.5,"('aanname laboratoriumonderzoek', 'ureum')",2.524116501907528e-06
Hospital,AggregateType.AVG,0.5,"('ureum', 'hemoglobine foto-elektrisch')",0.0011003491808350896
Hospital,AggregateType.AVG,0.5,"('hemoglobine foto-elektrisch', 'creatinine')",0.0002939947377379152
Hospital,AggregateType.AVG,0.5,"('creatinine', 'natrium vlamfotometrisch')",0.00019045938764770777
Hospital,AggregateType.AVG,0.5,"('natrium vlamfotometrisch', 'kalium potentiometrisch')",0.00017495783600858297
Hospital,AggregateType.AVG,0.5,"('kalium potentiometrisch', 'leukocyten tellen elektronisch')",0.0018112042590054474
Hospital,AggregateType.AVG,0.5,"('leukocyten tellen elektronisch', 'trombocyten tellen - elektronisch')",0.0002025887554095486
Hospital,AggregateType.AVG,0.5,"('trombocyten tellen - elektronisch', 'ordertarief')",0.0006120084407551384
Hospital,AggregateType.AVG,0.5,"('ordertarief', 'ligdagen - alle spec.beh.kinderg.-reval.')",0.0032078386276649024
Hospital,AggregateType.AVG,0.5,"('ligdagen - alle spec.beh.kinderg.-reval.', 'aanname laboratoriumonderzoek')",7.26148368820105e-06
Hospital,AggregateType.AVG,0.5,"('aanname laboratoriumonderzoek', 'sediment - spoed')",0.011066386478295252
Hospital,AggregateType.AVG,0.5,"('sediment - spoed', 'bacteriologisch onderzoek met kweek -nie')",0.011214917106104625
Hospital,AggregateType.AVG,0.5,"('bacteriologisch onderzoek met kweek -nie', 'bacteriologisch onderzoek met kweek -nie')",1.5447322345338398e-06
Hospital,AggregateType.AVG,0.5,"('bacteriologisch onderzoek met kweek -nie', 'resistentiebepalingen - 5 bepalingen')",0.0008833215679313155
Hospital,AggregateType.AVG,0.5,"('resistentiebepalingen - 5 bepalingen', 'resistentiebepalingen - 5 bepalingen')",0.006544515441396655
Hospital,AggregateType.AVG,0.5,"('resistentiebepalingen - 5 bepalingen', 'hepatitis-b surface antigeen confirmatie')",0.008479213386836161
Hospital,AggregateType.AVG,0.5,"('hepatitis-b surface antigeen confirmatie', 'hepatitis-b surface antigeen confirmatie')",0.003742236820954158
Hospital,AggregateType.AVG,0.5,"('hepatitis-b surface antigeen confirmatie', 'urine onderzoek - kwalitatief')",0.0037781275074110533
Hospital,AggregateType.AVG,0.5,"('urine onderzoek - kwalitatief', 'ordertarief')",0.0004602448008811951
Hospital,AggregateType.AVG,0.5,"('ordertarief', '190021 klinische opname a002')",0.0009655324622409959
Hospital,AggregateType.AVG,0.5,"('190021 klinische opname a002', '190205 klasse 3b        a205')",3.7185139014905026e-05
Hospital,AggregateType.AVG,0.5,"('190205 klasse 3b        a205', 'ligdagen - alle spec.beh.kinderg.-reval.')",0.0004963848889720428
Hospital,AggregateType.AVG,0.5,"('kalium potentiometrisch', 'sgot - asat kinetisch')",0.00019026622986327785
Hospital,AggregateType.AVG,0.5,"('sgot - asat kinetisch', 'sgpt - alat kinetisch')",0.0004010632587308081
Hospital,AggregateType.AVG,0.5,"('sgpt - alat kinetisch', 'melkzuurdehydrogenase -ldh- kinetisch')",0.0005706877171670085
Hospital,AggregateType.AVG,0.5,"('melkzuurdehydrogenase -ldh- kinetisch', 'differentiele telling automatisch')",0.0002925007258118091
Hospital,AggregateType.AVG,0.5,"('differentiele telling automatisch', 'leukocyten tellen elektronisch')",0.0011298295205183734
Hospital,AggregateType.AVG,0.5,"('trombocyten tellen - elektronisch', 'trombotest')",0.04803274503581815
Hospital,AggregateType.AVG,0.5,"('trombotest', 'crp c-reactief proteine')",0.1630546852344219
Hospital,AggregateType.AVG,0.5,"('crp c-reactief proteine', 'ordertarief')",0.001964318394659688
