dataset,aggregate_type,delta,edge,APE_time
Sepsis,AggregateType.AVG,0.01,"('ER Registration', 'Leucocytes')",0.22554330659101735
Sepsis,AggregateType.AVG,0.01,"('Leucocytes', 'CRP')",0.3605336867900409
Sepsis,AggregateType.AVG,0.01,"('CRP', 'LacticAcid')",0.1659582737311785
Sepsis,AggregateType.AVG,0.01,"('LacticAcid', 'ER Triage')",0.2682162527797958
Sepsis,AggregateType.AVG,0.01,"('ER Triage', 'ER Sepsis Triage')",0.2533946506487205
Sepsis,AggregateType.AVG,0.01,"('ER Sepsis Triage', 'IV Liquid')",0.573733311030616
Sepsis,AggregateType.AVG,0.01,"('IV Liquid', 'IV Antibiotics')",9.641032904555951
Sepsis,AggregateType.AVG,0.01,"('IV Antibiotics', 'Admission NC')",1.0107613372812438
Sepsis,AggregateType.AVG,0.01,"('Admission NC', 'CRP')",0.6264436233992648
Sepsis,AggregateType.AVG,0.01,"('CRP', 'Leucocytes')",1.3427678513362238
Sepsis,AggregateType.AVG,0.01,"('Leucocytes', 'Leucocytes')",0.6512006170148938
Sepsis,AggregateType.AVG,0.01,"('CRP', 'CRP')",0.07990860609922547
Sepsis,AggregateType.AVG,0.01,"('Leucocytes', 'Release A')",2.7611210467591567
Sepsis,AggregateType.AVG,0.01,"('ER Registration', 'ER Triage')",1.052524557246133
Sepsis,AggregateType.AVG,0.01,"('ER Triage', 'CRP')",1.1634650273481466
Sepsis,AggregateType.AVG,0.01,"('LacticAcid', 'Leucocytes')",6.426646310644385
Sepsis,AggregateType.AVG,0.01,"('Leucocytes', 'ER Sepsis Triage')",0.09796287951274424
Sepsis,AggregateType.AVG,0.01,"('CRP', 'Release A')",0.0577778706935504
Sepsis,AggregateType.AVG,0.01,"('ER Sepsis Triage', 'Leucocytes')",0.6332466248709501
Sepsis,AggregateType.AVG,0.01,"('CRP', 'IV Liquid')",0.06049847658189432
Sepsis,AggregateType.AVG,0.01,"('Admission NC', 'Admission NC')",2.3359139042916874
Sepsis,AggregateType.AVG,0.01,"('Admission NC', 'Leucocytes')",2.9112529505178606
Sepsis,AggregateType.AVG,0.01,"('ER Sepsis Triage', 'CRP')",1.3799992089176014
Sepsis,AggregateType.AVG,0.01,"('Leucocytes', 'IV Liquid')",2.0582443167447946
Sepsis,AggregateType.AVG,0.01,"('Release A', 'Return ER')",0.44969129389301465
Sepsis,AggregateType.AVG,0.01,"('IV Liquid', 'CRP')",6.7832466969048095
Sepsis,AggregateType.AVG,0.01,"('Leucocytes', 'LacticAcid')",3.415080169712265
Sepsis,AggregateType.AVG,0.01,"('LacticAcid', 'IV Antibiotics')",0.8416054977053735
Sepsis,AggregateType.AVG,0.01,"('IV Antibiotics', 'IV Liquid')",1.1722115734146596
Sepsis,AggregateType.AVG,0.01,"('IV Liquid', 'Admission NC')",1.3691124030591384
Sepsis,AggregateType.AVG,0.01,"('Admission NC', 'Release A')",0.9141324574086771
Sepsis,AggregateType.AVG,0.01,"('IV Antibiotics', 'LacticAcid')",2.8490094882754478
Sepsis,AggregateType.AVG,0.01,"('LacticAcid', 'CRP')",1.2342592137311188
Sepsis,AggregateType.AVG,0.01,"('Leucocytes', 'Admission NC')",10.313208721047907
Sepsis,AggregateType.AVG,0.01,"('Leucocytes', 'Admission IC')",0.1431315593069116
Sepsis,AggregateType.AVG,0.01,"('Admission IC', 'Admission NC')",0.20129597904393223
Sepsis,AggregateType.AVG,0.01,"('CRP', 'Admission NC')",0.44807935617061423
Sepsis,AggregateType.AVG,0.01,"('Admission NC', 'Release B')",0.9592236038984323
Sepsis,AggregateType.AVG,0.01,"('ER Sepsis Triage', 'IV Antibiotics')",2.667471021132813
Sepsis,AggregateType.AVG,0.01,"('IV Antibiotics', 'Leucocytes')",0.07489258988697037
Sepsis,AggregateType.AVG,0.01,"('LacticAcid', 'Admission NC')",0.4896741041836359
Sepsis,AggregateType.AVG,0.01,"('LacticAcid', 'IV Liquid')",1.1166656185923767
Sepsis,AggregateType.AVG,0.01,"('ER Sepsis Triage', 'LacticAcid')",0.6134622759431516
Sepsis,AggregateType.AVG,0.01,"('Leucocytes', 'IV Antibiotics')",0.25817600555720854
Sepsis,AggregateType.AVG,0.01,"('Admission NC', 'IV Liquid')",0.0434083009359432
Sepsis,AggregateType.AVG,0.01,"('IV Antibiotics', 'CRP')",0.010710182858026124
Sepsis,AggregateType.AVG,0.01,"('Admission NC', 'Admission IC')",0.633354082243559
Sepsis,AggregateType.AVG,0.01,"('Admission IC', 'LacticAcid')",2.253724944208773
Sepsis,AggregateType.AVG,0.01,"('CRP', 'Release B')",1.4198289279661942
Sepsis,AggregateType.AVG,0.01,"('IV Liquid', 'Leucocytes')",0.47147689124172704
Sepsis,AggregateType.AVG,0.01,"('CRP', 'IV Antibiotics')",0.6534538166581109
Sepsis,AggregateType.AVG,0.01,"('IV Antibiotics', 'Admission IC')",0.31519145004724136
Sepsis,AggregateType.AVG,0.01,"('LacticAcid', 'LacticAcid')",0.02953371205870684
Sepsis,AggregateType.AVG,0.01,"('IV Liquid', 'LacticAcid')",0.7334480569221927
Sepsis,AggregateType.AVG,0.01,"('ER Triage', 'Leucocytes')",0.3144989371564141
Sepsis,AggregateType.AVG,0.01,"('LacticAcid', 'ER Sepsis Triage')",0.4206233969553229
Sepsis,AggregateType.AVG,0.01,"('CRP', 'Admission IC')",1.4200378086023533
Sepsis,AggregateType.AVG,0.01,"('CRP', 'Release C')",0.8234030543558752
Sepsis,AggregateType.AVG,0.01,"('ER Sepsis Triage', 'Admission NC')",0.6623514649043647
Sepsis,AggregateType.AVG,0.01,"('IV Liquid', 'ER Registration')",2.516609924693329
Sepsis,AggregateType.AVG,0.01,"('ER Registration', 'ER Sepsis Triage')",2.396346063996688
Sepsis,AggregateType.AVG,0.01,"('IV Antibiotics', 'ER Triage')",0.16785395858983831
Sepsis,AggregateType.AVG,0.01,"('Leucocytes', 'Release C')",0.8501372913388282
Sepsis,AggregateType.AVG,0.01,"('Leucocytes', 'Release D')",0.060051782311378935
