dataset,aggregate_type,delta,edge,APE_freq
Sepsis,AggregateType.AVG,0.8,"('ER Registration', 'Leucocytes')",0.0062848608880809054
Sepsis,AggregateType.AVG,0.8,"('Leucocytes', 'CRP')",6.0704336954348975e-06
Sepsis,AggregateType.AVG,0.8,"('CRP', 'LacticAcid')",0.0002388654978116051
Sepsis,AggregateType.AVG,0.8,"('LacticAcid', 'ER Triage')",0.016675362821761932
Sepsis,AggregateType.AVG,0.8,"('ER Triage', 'ER Sepsis Triage')",0.00011860754416287196
Sepsis,AggregateType.AVG,0.8,"('ER Sepsis Triage', 'IV Liquid')",0.0003012653552338251
Sepsis,AggregateType.AVG,0.8,"('IV Liquid', 'IV Antibiotics')",4.012235404537635e-06
Sepsis,AggregateType.AVG,0.8,"('IV Antibiotics', 'Admission NC')",0.00028978924165488625
Sepsis,AggregateType.AVG,0.8,"('Admission NC', 'CRP')",0.0009002592254151186
Sepsis,AggregateType.AVG,0.8,"('CRP', 'Leucocytes')",0.0003333293006944964
Sepsis,AggregateType.AVG,0.8,"('Leucocytes', 'Leucocytes')",0.0004332231030758873
Sepsis,AggregateType.AVG,0.8,"('CRP', 'CRP')",0.0001501335410443039
Sepsis,AggregateType.AVG,0.8,"('Leucocytes', 'Release A')",0.0011761000158092986
Sepsis,AggregateType.AVG,0.8,"('ER Registration', 'ER Triage')",3.132740471336201e-05
Sepsis,AggregateType.AVG,0.8,"('ER Triage', 'CRP')",0.01401487606355678
Sepsis,AggregateType.AVG,0.8,"('LacticAcid', 'Leucocytes')",0.000269239540391059
Sepsis,AggregateType.AVG,0.8,"('Leucocytes', 'ER Sepsis Triage')",0.002422290491908107
Sepsis,AggregateType.AVG,0.8,"('CRP', 'Release A')",0.0006037283117983571
Sepsis,AggregateType.AVG,0.8,"('ER Sepsis Triage', 'Leucocytes')",0.0016761093244299682
Sepsis,AggregateType.AVG,0.8,"('CRP', 'IV Liquid')",0.003754858300059827
Sepsis,AggregateType.AVG,0.8,"('Admission NC', 'Admission NC')",0.004343045257293819
Sepsis,AggregateType.AVG,0.8,"('Admission NC', 'Leucocytes')",0.001472565466932721
Sepsis,AggregateType.AVG,0.8,"('ER Sepsis Triage', 'CRP')",0.0004286285007061667
Sepsis,AggregateType.AVG,0.8,"('Leucocytes', 'IV Liquid')",0.0031637604099266385
Sepsis,AggregateType.AVG,0.8,"('Release A', 'Return ER')",0.0002910911765284716
Sepsis,AggregateType.AVG,0.8,"('IV Liquid', 'CRP')",0.0033178782236199474
Sepsis,AggregateType.AVG,0.8,"('Leucocytes', 'LacticAcid')",4.584471963091513e-05
Sepsis,AggregateType.AVG,0.8,"('LacticAcid', 'IV Antibiotics')",0.0007731146000826919
Sepsis,AggregateType.AVG,0.8,"('IV Antibiotics', 'IV Liquid')",0.0024020089922348717
Sepsis,AggregateType.AVG,0.8,"('IV Liquid', 'Admission NC')",0.006422830541311943
Sepsis,AggregateType.AVG,0.8,"('Admission NC', 'Release A')",0.0023462954600398786
Sepsis,AggregateType.AVG,0.8,"('IV Antibiotics', 'LacticAcid')",0.010710245139092325
Sepsis,AggregateType.AVG,0.8,"('LacticAcid', 'CRP')",7.827020095198737e-07
Sepsis,AggregateType.AVG,0.8,"('Leucocytes', 'Admission NC')",8.690049584709627e-06
Sepsis,AggregateType.AVG,0.8,"('Leucocytes', 'Admission IC')",0.0011558137033440058
Sepsis,AggregateType.AVG,0.8,"('Admission IC', 'Admission NC')",0.018794743774018352
Sepsis,AggregateType.AVG,0.8,"('CRP', 'Admission NC')",4.8867611176982435e-05
Sepsis,AggregateType.AVG,0.8,"('Admission NC', 'Release B')",0.03553883822351769
Sepsis,AggregateType.AVG,0.8,"('ER Sepsis Triage', 'IV Antibiotics')",0.00022797684168514372
Sepsis,AggregateType.AVG,0.8,"('IV Antibiotics', 'Leucocytes')",0.009658442019274427
Sepsis,AggregateType.AVG,0.8,"('LacticAcid', 'Admission NC')",0.0016972364131739946
Sepsis,AggregateType.AVG,0.8,"('LacticAcid', 'IV Liquid')",0.0005990132003639078
Sepsis,AggregateType.AVG,0.8,"('ER Sepsis Triage', 'LacticAcid')",0.00030936120367296035
Sepsis,AggregateType.AVG,0.8,"('Leucocytes', 'IV Antibiotics')",0.006535681157646501
Sepsis,AggregateType.AVG,0.8,"('Admission NC', 'IV Liquid')",0.00835133352939414
Sepsis,AggregateType.AVG,0.8,"('IV Antibiotics', 'CRP')",0.007287863183663775
Sepsis,AggregateType.AVG,0.8,"('Admission NC', 'Admission IC')",0.01759147261495908
Sepsis,AggregateType.AVG,0.8,"('Admission IC', 'LacticAcid')",0.007040567880139292
Sepsis,AggregateType.AVG,0.8,"('CRP', 'Release B')",0.026600388095486125
Sepsis,AggregateType.AVG,0.8,"('IV Liquid', 'Leucocytes')",0.0005994468608268345
Sepsis,AggregateType.AVG,0.8,"('CRP', 'IV Antibiotics')",0.00011912191206700883
Sepsis,AggregateType.AVG,0.8,"('IV Antibiotics', 'Admission IC')",0.0020100455778018418
Sepsis,AggregateType.AVG,0.8,"('LacticAcid', 'LacticAcid')",5.329184765357065e-05
Sepsis,AggregateType.AVG,0.8,"('IV Liquid', 'LacticAcid')",0.004452298868995502
Sepsis,AggregateType.AVG,0.8,"('ER Triage', 'Leucocytes')",1.9315196919906112e-05
Sepsis,AggregateType.AVG,0.8,"('LacticAcid', 'ER Sepsis Triage')",0.009593889581756866
Sepsis,AggregateType.AVG,0.8,"('CRP', 'Admission IC')",0.022094389532137375
Sepsis,AggregateType.AVG,0.8,"('CRP', 'Release C')",0.0007365601272730953
Sepsis,AggregateType.AVG,0.8,"('ER Sepsis Triage', 'Admission NC')",0.0035883492974258203
Sepsis,AggregateType.AVG,0.8,"('IV Liquid', 'ER Registration')",0.0037913610582864504
Sepsis,AggregateType.AVG,0.8,"('ER Registration', 'ER Sepsis Triage')",0.0025788381016108083
Sepsis,AggregateType.AVG,0.8,"('IV Antibiotics', 'ER Triage')",0.04189665985597498
Sepsis,AggregateType.AVG,0.8,"('Leucocytes', 'Release C')",0.10251366159398834
Sepsis,AggregateType.AVG,0.8,"('Leucocytes', 'Release D')",0.017295053469938374
Sepsis,AggregateType.AVG,0.8,"('Admission NC', 'LacticAcid')",0.0016764712194740935
Sepsis,AggregateType.AVG,0.8,"('LacticAcid', 'Release A')",0.09065206705845459
Sepsis,AggregateType.AVG,0.8,"('CRP', 'ER Triage')",0.007871732658141894
Sepsis,AggregateType.AVG,0.8,"('ER Triage', 'LacticAcid')",0.009441644754670277
Sepsis,AggregateType.AVG,0.8,"('LacticAcid', 'Release B')",0.07206758726538465
Sepsis,AggregateType.AVG,0.8,"('Release D', 'Return ER')",0.013594404016380502
Sepsis,AggregateType.AVG,0.8,"('ER Triage', 'ER Registration')",0.01065315642605249
Sepsis,AggregateType.AVG,0.8,"('LacticAcid', 'Admission IC')",0.002827317463988166
Sepsis,AggregateType.AVG,0.8,"('Admission IC', 'CRP')",0.010881943266020544
Sepsis,AggregateType.AVG,0.8,"('ER Registration', 'IV Liquid')",0.010071318495347209
Sepsis,AggregateType.AVG,0.8,"('IV Liquid', 'ER Triage')",0.010172757261312788
Sepsis,AggregateType.AVG,0.8,"('Leucocytes', 'ER Registration')",0.014013629547731046
Sepsis,AggregateType.AVG,0.8,"('CRP', 'ER Sepsis Triage')",0.01147633935879538
Sepsis,AggregateType.AVG,0.8,"('ER Registration', 'LacticAcid')",0.055054110145980675
Sepsis,AggregateType.AVG,0.8,"('Leucocytes', 'ER Triage')",0.04605431444281423
Sepsis,AggregateType.AVG,0.8,"('Admission IC', 'Leucocytes')",0.005126383342089089
Sepsis,AggregateType.AVG,0.8,"('ER Triage', 'IV Liquid')",0.022241888942879
Sepsis,AggregateType.AVG,0.8,"('IV Liquid', 'ER Sepsis Triage')",0.019205495939854243
Sepsis,AggregateType.AVG,0.8,"('Admission IC', 'Admission IC')",0.008349606901931761
Sepsis,AggregateType.AVG,0.8,"('ER Sepsis Triage', 'ER Registration')",0.06188193294436477
Sepsis,AggregateType.AVG,0.8,"('ER Registration', 'CRP')",0.010935553571813956
Sepsis,AggregateType.AVG,0.8,"('Leucocytes', 'Release B')",0.05471682390777653
Sepsis,AggregateType.AVG,0.8,"('CRP', 'Release D')",0.0046351278301104415
Sepsis,AggregateType.AVG,0.8,"('IV Liquid', 'Release A')",0.09156444828144306
Sepsis,AggregateType.AVG,0.8,"('ER Sepsis Triage', 'Admission IC')",0.1922131230513997
Sepsis,AggregateType.AVG,0.8,"('CRP', 'ER Registration')",0.012678486320327436
Sepsis,AggregateType.AVG,0.8,"('Release A', 'CRP')",0.1329237808341186
Sepsis,AggregateType.AVG,0.8,"('CRP', 'Release E')",0.060060386956031664
Sepsis,AggregateType.AVG,0.8,"('Release E', 'Return ER')",0.12754887729001907
Sepsis,AggregateType.AVG,0.8,"('IV Liquid', 'Release B')",0.22201920666629182
Sepsis,AggregateType.AVG,0.8,"('ER Sepsis Triage', 'ER Triage')",0.08725874582890451
Sepsis,AggregateType.AVG,0.8,"('Admission NC', 'Release D')",0.30503161584980787
Sepsis,AggregateType.AVG,0.8,"('Admission NC', 'IV Antibiotics')",0.23579424842776286
Sepsis,AggregateType.AVG,0.8,"('Admission NC', 'Release C')",0.015490336960072293
Sepsis,AggregateType.AVG,0.8,"('IV Liquid', 'Admission IC')",0.027801232831234184
Sepsis,AggregateType.AVG,0.8,"('Release C', 'Return ER')",0.0003372186578949332
Sepsis,AggregateType.AVG,0.8,"('IV Antibiotics', 'Release B')",0.22081466069068245
Sepsis,AggregateType.AVG,0.8,"('Release B', 'Admission NC')",0.10814863710428035
Sepsis,AggregateType.AVG,0.8,"('ER Triage', 'IV Antibiotics')",0.1922461319748443
Sepsis,AggregateType.AVG,0.8,"('Leucocytes', 'Release E')",0.14391502986615357
Sepsis,AggregateType.AVG,0.8,"('Admission NC', 'ER Sepsis Triage')",0.0012027739527550097
Sepsis,AggregateType.AVG,0.8,"('IV Antibiotics', 'Release A')",0.09754699930183897
Sepsis,AggregateType.AVG,0.8,"('Return ER', 'CRP')",0.03089648316697839
Sepsis,AggregateType.AVG,0.8,"('IV Antibiotics', 'ER Registration')",0.34839687219679805
Sepsis,AggregateType.AVG,0.8,"('ER Registration', 'Admission IC')",0.020655433509034538
Sepsis,AggregateType.AVG,0.8,"('LacticAcid', 'Release E')",0.2058619606986647
Sepsis,AggregateType.AVG,0.8,"('Admission IC', 'ER Sepsis Triage')",0.3942333911261646
Sepsis,AggregateType.AVG,0.8,"('LacticAcid', 'ER Registration')",0.1030734862426228
Sepsis,AggregateType.AVG,0.8,"('Admission NC', 'ER Triage')",0.027478799826707423
Sepsis,AggregateType.AVG,0.8,"('Release A', 'Leucocytes')",0.7040268000668157
Sepsis,AggregateType.AVG,0.8,"('Leucocytes', 'Return ER')",0.08823184354056846
Sepsis,AggregateType.SUM,0.8,"('ER Registration', 'Leucocytes')",0.0006975064574202774
Sepsis,AggregateType.SUM,0.8,"('Leucocytes', 'CRP')",0.0001464251932210009
Sepsis,AggregateType.SUM,0.8,"('CRP', 'LacticAcid')",0.00036479280448306584
