dataset,aggregate_type,emd,delta
BPIC15,AggregateType.AVG,0.6,0.002749020167961618
BPIC15,AggregateType.AVG,0.6,0.0048949122082692954
BPIC15,AggregateType.AVG,0.6,0.005344854146904997
BPIC15,AggregateType.AVG,0.6,0.0026357369057702783
BPIC15,AggregateType.AVG,0.6,0.005359783621560876
BPIC15,AggregateType.AVG,0.6,0.02019536859878389
BPIC15,AggregateType.AVG,0.6,0.016830173030224858
BPIC15,AggregateType.AVG,0.6,0.02557869816355656
BPIC15,AggregateType.AVG,0.6,0.023114206524390214
BPIC15,AggregateType.AVG,0.6,0.022051837243131214
BPIC15,AggregateType.AVG,0.6,0.027404863611010005
BPIC15,AggregateType.AVG,0.6,0.006270574382851786
BPIC15,AggregateType.AVG,0.6,0.02906485562033327
BPIC15,AggregateType.AVG,0.6,0.010206139809213732
BPIC15,AggregateType.AVG,0.6,0.009405707476326004
BPIC15,AggregateType.AVG,0.6,0.0024695199615964855
BPIC15,AggregateType.AVG,0.6,0.005330007611412105
BPIC15,AggregateType.AVG,0.6,0.0024227489349918263
BPIC15,AggregateType.AVG,0.6,0.003291276127387297
BPIC15,AggregateType.AVG,0.6,0.005200009798552833
BPIC15,AggregateType.AVG,0.6,0.00566017822763951
BPIC15,AggregateType.AVG,0.6,0.006353626127598927
BPIC15,AggregateType.AVG,0.6,0.008565955260587172
BPIC15,AggregateType.AVG,0.6,0.1006486316649278
BPIC15,AggregateType.AVG,0.6,0.5646318840142971
BPIC15,AggregateType.AVG,0.6,0.04793376048270104
BPIC15,AggregateType.AVG,0.6,0.13620681781892996
BPIC15,AggregateType.AVG,0.6,0.044594146254828736
BPIC15,AggregateType.AVG,0.6,0.058080646694824836
BPIC15,AggregateType.AVG,0.6,0.09111898365578823
BPIC15,AggregateType.AVG,0.6,0.09564775633860302
BPIC15,AggregateType.AVG,0.6,0.07978095329132047
BPIC15,AggregateType.AVG,0.6,0.09564775633860302
BPIC15,AggregateType.AVG,0.6,0.11935465589739873
BPIC15,AggregateType.AVG,0.6,0.005009934352330851
BPIC15,AggregateType.AVG,0.6,0.02780183231699389
