dataset,aggregate_type,delta,edge,APE_freq
Hospital,AggregateType.AVG,0.2,"('1e consult poliklinisch', 'administratief tarief       - eerste pol')",0.0014295831117474777
Hospital,AggregateType.AVG,0.2,"('administratief tarief       - eerste pol', 'verlosk.-gynaec. korte kaart kosten-out')",0.19845642621483917
Hospital,AggregateType.AVG,0.2,"('verlosk.-gynaec. korte kaart kosten-out', 'echografie  - genitalia interna')",0.07666538650177657
Hospital,AggregateType.AVG,0.2,"('echografie  - genitalia interna', '1e consult poliklinisch')",0.010917269668834662
Hospital,AggregateType.AVG,0.2,"('administratief tarief       - eerste pol', 'simulator - gebruik voor aanvang megavol')",0.012148266977486137
Hospital,AggregateType.AVG,0.2,"('simulator - gebruik voor aanvang megavol', 'behandeltijd - eenheid t3 - megavolt')",0.030894600791017236
Hospital,AggregateType.AVG,0.2,"('behandeltijd - eenheid t3 - megavolt', 'teletherapie - megavolt fotonen bestrali')",0.0006341710220758253
Hospital,AggregateType.AVG,0.2,"('teletherapie - megavolt fotonen bestrali', 'aanname laboratoriumonderzoek')",0.022272308705039504
Hospital,AggregateType.AVG,0.2,"('aanname laboratoriumonderzoek', 'aanname laboratoriumonderzoek')",7.48331234075217e-05
Hospital,AggregateType.AVG,0.2,"('aanname laboratoriumonderzoek', 'ureum')",0.00033223303815877494
Hospital,AggregateType.AVG,0.2,"('ureum', 'hemoglobine foto-elektrisch')",0.0001775022553647771
Hospital,AggregateType.AVG,0.2,"('hemoglobine foto-elektrisch', 'creatinine')",0.00036660715053186694
Hospital,AggregateType.AVG,0.2,"('creatinine', 'natrium vlamfotometrisch')",0.0004986773130333857
Hospital,AggregateType.AVG,0.2,"('natrium vlamfotometrisch', 'kalium potentiometrisch')",6.326052488101646e-05
Hospital,AggregateType.AVG,0.2,"('kalium potentiometrisch', 'leukocyten tellen elektronisch')",0.002796039357600441
Hospital,AggregateType.AVG,0.2,"('leukocyten tellen elektronisch', 'trombocyten tellen - elektronisch')",0.00011837142315393574
Hospital,AggregateType.AVG,0.2,"('trombocyten tellen - elektronisch', 'ordertarief')",0.00028486749998789934
